Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
4461,0.29,9.73,0.50,26.62,0.03,0.03,0.01
4477,0.29,9.72,0.46,26.59,0.03,0.03,0.01
4493,0.29,9.73,0.45,26.61,0.03,0.03,0.01
4509,0.30,9.72,0.49,26.63,0.03,0.03,0.01
4525,0.29,9.72,0.50,26.60,0.03,0.03,0.01
4541,0.30,9.73,0.49,26.60,0.02,0.03,0.01
4556,0.29,9.74,0.46,26.61,0.02,0.03,0.01
4573,0.30,9.74,0.51,26.62,0.02,0.03,0.01
4588,0.30,9.72,0.50,26.62,0.02,0.03,0.01
4604,0.30,9.72,0.50,26.61,0.03,0.03,0.01
4621,0.29,9.73,0.53,26.61,0.03,0.03,0.01
4636,0.30,9.73,0.50,26.62,0.03,0.03,0.01
4653,0.31,9.72,0.50,26.62,0.03,0.03,0.01
4668,0.30,9.74,0.49,26.61,0.03,0.02,0.01
4684,0.30,9.73,0.48,26.59,0.03,0.03,0.01
4700,0.29,9.72,0.48,26.62,0.03,0.03,0.01
4716,0.28,9.73,0.51,26.60,0.03,0.03,0.01
4731,0.31,9.73,0.49,26.63,0.03,0.02,0.01
4748,0.29,9.72,0.47,26.63,0.03,0.03,0.01
4763,0.30,9.71,0.46,26.61,0.03,0.03,0.01
4780,0.30,9.74,0.48,26.60,0.03,0.03,0.01
4795,0.29,9.73,0.52,26.61,0.03,0.03,0.01
4811,0.30,9.72,0.50,26.62,0.03,0.02,0.01
4827,0.29,9.73,0.49,26.63,0.03,0.03,0.01
4843,0.28,9.73,0.49,26.62,0.03,0.02,0.01
4858,0.28,9.72,0.48,26.62,0.03,0.03,0.01
4875,0.29,9.71,0.48,26.62,0.02,0.03,0.01
4890,0.28,9.74,0.51,26.62,0.02,0.03,0.01
4907,0.29,9.73,0.50,26.63,0.02,0.03,0.01
4922,0.31,9.73,0.46,26.63,0.02,0.03,0.01
4938,0.31,9.74,0.48,26.63,0.02,0.03,0.01
4954,0.30,9.72,0.48,26.62,0.02,0.03,0.01
4970,0.30,9.74,0.49,26.63,0.03,0.03,0.01
4986,0.33,9.74,0.50,26.62,0.03,0.02,0.01
5002,0.31,9.74,0.51,26.63,0.03,0.03,0.01
5018,0.30,9.71,0.49,26.62,0.03,0.03,0.01
5033,0.31,9.73,0.50,26.62,0.03,0.02,0.01
5050,0.30,9.73,0.51,26.64,0.03,0.03,0.01
5065,0.30,9.73,0.50,26.61,0.03,0.03,0.01
5082,0.30,9.72,0.49,26.62,0.02,0.03,0.01
5097,0.29,9.73,0.53,26.63,0.03,0.03,0.01
5113,0.30,9.73,0.51,26.61,0.03,0.03,0.01
5129,0.28,9.74,0.52,26.62,0.03,0.03,0.01
5145,0.28,9.73,0.50,26.62,0.03,0.03,0.01
5160,0.29,9.74,0.50,26.62,0.03,0.03,0.01
5177,0.30,9.73,0.52,26.63,0.03,0.03,0.01
5192,0.30,9.72,0.50,26.63,0.03,0.03,0.01
5209,0.30,9.73,0.48,26.62,0.03,0.03,0.01
5224,0.29,9.73,0.51,26.62,0.03,0.03,0.01
5240,0.29,9.74,0.50,26.62,0.02,0.03,0.01
5256,0.29,9.73,0.48,26.63,0.02,0.03,0.01
