Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
4890,-0.05,-0.08,-9.51,25.91,0.03,0.03,0.01
4907,-0.06,-0.08,-9.56,25.92,0.03,0.03,0.01
4922,-0.05,-0.09,-9.53,25.92,0.03,0.03,0.01
4938,-0.04,-0.07,-9.54,25.91,0.03,0.03,0.01
4954,-0.05,-0.08,-9.55,25.91,0.03,0.03,0.01
4970,-0.03,-0.08,-9.52,25.91,0.03,0.03,0.01
4985,-0.06,-0.07,-9.53,25.90,0.03,0.03,0.01
5002,-0.04,-0.09,-9.55,25.93,0.03,0.03,0.01
5017,-0.05,-0.08,-9.55,25.92,0.03,0.03,0.01
5033,-0.04,-0.08,-9.53,25.91,0.03,0.03,0.01
5049,-0.06,-0.10,-9.54,25.91,0.03,0.03,0.01
5065,-0.04,-0.08,-9.54,25.92,0.03,0.03,0.01
5082,-0.05,-0.09,-9.54,25.91,0.03,0.03,0.01
5097,-0.07,-0.08,-9.53,25.91,0.03,0.03,0.01
5113,-0.07,-0.08,-9.55,25.92,0.03,0.02,0.01
5129,-0.06,-0.08,-9.54,25.91,0.03,0.03,0.01
5145,-0.05,-0.10,-9.57,25.91,0.03,0.03,0.01
5160,-0.05,-0.10,-9.53,25.90,0.03,0.03,0.01
5177,-0.05,-0.07,-9.55,25.90,0.03,0.03,0.01
5192,-0.04,-0.07,-9.55,25.91,0.03,0.03,0.01
5209,-0.06,-0.08,-9.52,25.91,0.03,0.03,0.01
5224,-0.06,-0.08,-9.53,25.90,0.03,0.03,0.01
5240,-0.07,-0.09,-9.51,25.90,0.03,0.03,0.01
5256,-0.06,-0.09,-9.56,25.92,0.03,0.03,0.01
5272,-0.04,-0.08,-9.55,25.91,0.02,0.03,0.01
5287,-0.05,-0.07,-9.54,25.92,0.03,0.03,0.01
5304,-0.06,-0.09,-9.55,25.92,0.03,0.03,0.01
5319,-0.05,-0.08,-9.54,25.92,0.03,0.03,0.01
5336,-0.04,-0.09,-9.52,25.92,0.03,0.03,0.01
5351,-0.06,-0.07,-9.54,25.92,0.03,0.02,0.01
5367,-0.03,-0.09,-9.54,25.91,0.03,0.03,0.01
5383,-0.05,-0.08,-9.55,25.92,0.02,0.03,0.01
5399,-0.05,-0.09,-9.53,25.90,0.03,0.03,0.01
5414,-0.06,-0.09,-9.54,25.92,0.03,0.03,0.01
5431,-0.05,-0.09,-9.54,25.91,0.03,0.03,0.01
5447,-0.05,-0.10,-9.53,25.92,0.03,0.03,0.01
5463,-0.04,-0.07,-9.54,25.93,0.03,0.03,0.01
5479,-0.08,-0.09,-9.53,25.90,0.03,0.03,0.01
5494,-0.05,-0.07,-9.56,25.92,0.03,0.03,0.01
5511,-0.06,-0.09,-9.53,25.91,0.03,0.03,0.01
5526,-0.04,-0.08,-9.53,25.91,0.03,0.03,0.01
5542,-0.05,-0.09,-9.51,25.91,0.03,0.03,0.01
5558,-0.06,-0.08,-9.53,25.91,0.03,0.03,0.01
5574,-0.06,-0.08,-9.56,25.91,0.03,0.03,0.01
5590,-0.06,-0.09,-9.53,25.90,0.03,0.03,0.01
5606,-0.04,-0.08,-9.54,25.92,0.03,0.03,0.01
5621,-0.03,-0.08,-9.53,25.91,0.03,0.03,0.01
5638,-0.06,-0.05,-9.54,25.93,0.03,0.03,0.01
5653,-0.04,-0.10,-9.56,25.92,0.02,0.03,0.01
5669,-0.04,-0.09,-9.54,25.90,0.03,0.03,0.01
5685,-0.06,-0.07,-9.54,25.93,0.03,0.03,0.01
5701,-0.05,-0.09,-9.54,25.91,0.02,0.03,0.01
5716,-0.04,-0.08,-9.53,25.93,0.03,0.03,0.01
5733,-0.05,-0.09,-9.55,25.92,0.02,0.03,0.01
5748,-0.05,-0.08,-9.56,25.92,0.03,0.03,0.01
5765,-0.06,-0.09,-9.56,25.92,0.02,0.03,0.01
5780,-0.05,-0.09,-9.55,25.92,0.03,0.03,0.01
5796,-0.06,-0.08,-9.53,25.92,0.03,0.03,0.01
5813,-0.07,-0.08,-9.54,25.91,0.03,0.03,0.01
5828,-0.06,-0.09,-9.53,25.92,0.03,0.03,0.01
5844,-0.07,-0.09,-9.55,25.93,0.03,0.03,0.01
5860,-0.05,-0.08,-9.57,25.92,0.03,0.03,0.01
5876,-0.06,-0.08,-9.53,25.91,0.03,0.03,0.01
5892,-0.06,-0.08,-9.53,25.92,0.03,0.03,0.01
5908,-0.08,-0.09,-9.53,25.90,0.03,0.03,0.01
5923,-0.04,-0.09,-9.52,25.91,0.03,0.03,0.01
5940,-0.05,-0.09,-9.55,25.92,0.03,0.03,0.01
5955,-0.06,-0.08,-9.56,25.91,0.03,0.03,0.01
5971,-0.07,-0.07,-9.54,25.89,0.03,0.02,0.01
5987,-0.03,-0.08,-9.58,25.90,0.03,0.02,0.01
6003,-0.05,-0.09,-9.55,25.92,0.02,0.03,0.01
6019,-0.05,-0.08,-9.54,25.92,0.03,0.03,0.01
6035,-0.05,-0.09,-9.54,25.94,0.03,0.03,0.01
6050,-0.06,-0.08,-9.54,25.92,0.03,0.03,0.01
6067,-0.06,-0.09,-9.54,25.92,0.03,0.03,0.01
6082,-0.05,-0.09,-9.53,25.91,0.03,0.03,0.01
6098,-0.06,-0.09,-9.52,25.92,0.03,0.03,0.01
6114,-0.06,-0.10,-9.56,25.92,0.03,0.03,0.01
6130,-0.05,-0.10,-9.53,25.90,0.03,0.03,0.01
6146,-0.03,-0.08,-9.55,25.91,0.03,0.03,0.01
6162,-0.04,-0.07,-9.52,25.90,0.03,0.03,0.01
6178,-0.03,-0.08,-9.56,25.90,0.03,0.03,0.01
6194,-0.07,-0.09,-9.56,25.92,0.02,0.03,0.01
6210,-0.07,-0.07,-9.55,25.92,0.03,0.03,0.01
6225,-0.07,-0.08,-9.55,25.91,0.03,0.02,0.01
6242,-0.06,-0.07,-9.55,25.92,0.03,0.03,0.01
6257,-0.05,-0.08,-9.53,25.92,0.03,0.03,0.01
6274,-0.05,-0.08,-9.53,25.92,0.03,0.03,0.01
6289,-0.06,-0.09,-9.55,25.93,0.03,0.03,0.01
6305,-0.06,-0.08,-9.53,25.93,0.03,0.02,0.01
6321,-0.04,-0.08,-9.50,25.92,0.03,0.03,0.01
6337,-0.05,-0.07,-9.56,25.91,0.03,0.03,0.01
6352,-0.05,-0.08,-9.50,25.92,0.03,0.03,0.01
6369,-0.04,-0.09,-9.52,25.92,0.03,0.03,0.01
6384,-0.04,-0.09,-9.53,25.92,0.03,0.03,0.01
6401,-0.06,-0.07,-9.56,25.90,0.03,0.03,0.01
6416,-0.05,-0.08,-9.51,25.92,0.03,0.03,0.01
6432,-0.05,-0.06,-9.53,25.92,0.03,0.03,0.01
6448,-0.06,-0.07,-9.54,25.92,0.03,0.03,0.01
6464,-0.05,-0.09,-9.54,25.91,0.02,0.03,0.01
6479,-0.05,-0.08,-9.53,25.91,0.03,0.03,0.01
6496,-0.05,-0.09,-9.53,25.90,0.03,0.03,0.01
6511,-0.06,-0.09,-9.54,25.92,0.03,0.03,0.01
6528,-0.05,-0.08,-9.53,25.94,0.03,0.03,0.01
6544,-0.04,-0.07,-9.55,25.92,0.03,0.03,0.01
