Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
5235,10.19,-0.05,-0.10,26.93,0.03,0.03,0.01
5252,10.19,-0.05,-0.14,26.91,0.03,0.03,0.01
5268,10.18,-0.03,-0.11,26.91,0.03,0.03,0.01
5283,10.19,-0.04,-0.07,26.91,0.03,0.03,0.01
5300,10.21,-0.03,-0.07,26.92,0.02,0.03,0.01
5315,10.20,-0.04,-0.08,26.92,0.03,0.03,0.01
5331,10.22,-0.04,-0.07,26.91,0.03,0.02,0.01
5347,10.21,-0.04,-0.13,26.92,0.03,0.02,0.01
5363,10.19,-0.05,-0.09,26.92,0.03,0.02,0.01
5379,10.20,-0.03,-0.11,26.92,0.03,0.02,0.01
5395,10.21,-0.03,-0.09,26.92,0.03,0.02,0.01
5411,10.19,-0.03,-0.08,26.91,0.02,0.03,0.01
5427,10.19,-0.04,-0.10,26.91,0.03,0.03,0.01
5443,10.21,-0.03,-0.10,26.92,0.03,0.03,0.01
5458,10.20,-0.05,-0.07,26.92,0.03,0.03,0.01
5475,10.19,-0.06,-0.09,26.92,0.03,0.03,0.01
5490,10.19,-0.04,-0.07,26.91,0.03,0.02,0.01
5507,10.17,-0.04,-0.12,26.92,0.03,0.02,0.01
5523,10.20,-0.07,-0.08,26.92,0.03,0.02,0.01
5538,10.21,-0.05,-0.09,26.90,0.03,0.02,0.01
5555,10.20,-0.04,-0.11,26.91,0.03,0.02,0.01
5570,10.20,-0.05,-0.09,26.93,0.03,0.02,0.01
5586,10.19,-0.06,-0.09,26.92,0.03,0.02,0.01
5602,10.20,-0.05,-0.10,26.91,0.03,0.02,0.01
5618,10.21,-0.03,-0.08,26.90,0.02,0.03,0.01
5634,10.19,-0.03,-0.12,26.91,0.02,0.03,0.01
5650,10.18,-0.03,-0.12,26.89,0.02,0.03,0.01
5666,10.20,-0.03,-0.08,26.91,0.03,0.03,0.01
5682,10.20,-0.06,-0.08,26.91,0.03,0.02,0.01
5698,10.21,-0.03,-0.09,26.91,0.03,0.02,0.01
5713,10.18,-0.04,-0.09,26.91,0.03,0.02,0.01
5730,10.20,-0.05,-0.08,26.92,0.03,0.03,0.01
5745,10.22,-0.04,-0.08,26.92,0.03,0.02,0.01
5762,10.20,-0.05,-0.11,26.92,0.03,0.02,0.01
5778,10.21,-0.04,-0.08,26.92,0.03,0.02,0.01
5793,10.20,-0.05,-0.11,26.93,0.03,0.03,0.01
5810,10.19,-0.04,-0.11,26.93,0.03,0.03,0.01
5825,10.21,-0.04,-0.10,26.92,0.03,0.03,0.01
5841,10.22,-0.04,-0.09,26.91,0.03,0.03,0.01
5857,10.22,-0.04,-0.07,26.92,0.03,0.03,0.01
