Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
7301,0.47,-10.00,0.37,26.34,0.03,0.02,0.01
7317,0.46,-9.99,0.38,26.34,0.03,0.02,0.01
7332,0.47,-10.00,0.38,26.35,0.03,0.02,0.01
7349,0.48,-9.99,0.40,26.35,0.02,0.03,0.01
7364,0.48,-9.99,0.38,26.35,0.02,0.03,0.01
7380,0.46,-10.00,0.40,26.33,0.02,0.03,0.01
7397,0.46,-10.00,0.34,26.35,0.02,0.03,0.01
7412,0.47,-9.99,0.39,26.34,0.03,0.03,0.01
7429,0.47,-9.99,0.38,26.34,0.03,0.03,0.01
7444,0.46,-10.01,0.40,26.35,0.03,0.03,0.01
7460,0.46,-10.01,0.38,26.33,0.03,0.03,0.01
7476,0.45,-10.01,0.36,26.34,0.03,0.03,0.01
7492,0.48,-9.99,0.38,26.33,0.03,0.03,0.01
7507,0.48,-10.00,0.37,26.34,0.03,0.03,0.01
7524,0.47,-9.99,0.37,26.33,0.03,0.03,0.01
7540,0.45,-9.99,0.42,26.35,0.03,0.03,0.01
7556,0.45,-9.99,0.39,26.33,0.02,0.03,0.01
7572,0.45,-10.00,0.40,26.35,0.02,0.03,0.01
7587,0.45,-10.01,0.38,26.34,0.02,0.03,0.01
7604,0.45,-10.00,0.40,26.35,0.03,0.03,0.01
7619,0.47,-9.99,0.41,26.34,0.03,0.03,0.01
7635,0.47,-10.00,0.37,26.34,0.03,0.03,0.01
7651,0.47,-9.99,0.36,26.34,0.03,0.02,0.01
7667,0.48,-10.00,0.39,26.35,0.03,0.03,0.01
7683,0.46,-10.00,0.40,26.36,0.03,0.02,0.01
7699,0.47,-9.99,0.39,26.33,0.02,0.03,0.01
7715,0.48,-10.00,0.41,26.33,0.03,0.03,0.01
7731,0.45,-9.99,0.40,26.36,0.02,0.03,0.01
7747,0.48,-9.99,0.39,26.36,0.02,0.03,0.01
7762,0.46,-9.98,0.37,26.37,0.03,0.03,0.01
7779,0.45,-10.00,0.37,26.36,0.03,0.03,0.01
7794,0.46,-10.00,0.41,26.34,0.03,0.03,0.01
7811,0.47,-10.00,0.38,26.34,0.03,0.03,0.01
7826,0.45,-9.99,0.37,26.34,0.03,0.03,0.01
7842,0.47,-9.99,0.40,26.35,0.03,0.02,0.01
7858,0.47,-9.98,0.38,26.35,0.03,0.03,0.01
7874,0.47,-9.99,0.41,26.36,0.03,0.03,0.01
7889,0.45,-10.01,0.41,26.35,0.03,0.02,0.01
7906,0.44,-9.98,0.37,26.34,0.02,0.03,0.01
7922,0.46,-9.99,0.39,26.35,0.03,0.03,0.01
7938,0.45,-10.00,0.39,26.35,0.03,0.03,0.01
7954,0.47,-10.00,0.39,26.35,0.03,0.03,0.01
7969,0.47,-9.99,0.42,26.35,0.03,0.03,0.01
7986,0.47,-10.01,0.37,26.37,0.03,0.03,0.01
8001,0.47,-10.00,0.38,26.35,0.03,0.03,0.01
8017,0.47,-10.00,0.38,26.35,0.03,0.03,0.01
8033,0.45,-10.00,0.40,26.34,0.03,0.02,0.01
8049,0.48,-9.99,0.41,26.35,0.03,0.03,0.01
8066,0.49,-9.99,0.39,26.34,0.03,0.02,0.01
8081,0.46,-10.00,0.39,26.33,0.03,0.03,0.01
8097,0.48,-10.00,0.39,26.36,0.02,0.03,0.01
8113,0.47,-10.01,0.40,26.35,0.02,0.03,0.01
8129,0.48,-9.99,0.40,26.35,0.02,0.03,0.01
8144,0.46,-10.00,0.41,26.34,0.02,0.03,0.01
8161,0.44,-10.01,0.39,26.35,0.03,0.03,0.01
8177,0.45,-9.98,0.38,26.33,0.03,0.03,0.01
8193,0.46,-9.99,0.41,26.37,0.03,0.03,0.01
8209,0.45,-10.00,0.37,26.37,0.03,0.03,0.01
8224,0.48,-9.99,0.37,26.36,0.03,0.03,0.01
8241,0.45,-9.98,0.39,26.35,0.03,0.03,0.01
8256,0.45,-9.99,0.38,26.36,0.03,0.03,0.01
8272,0.47,-9.99,0.35,26.36,0.03,0.03,0.01
8288,0.44,-9.99,0.36,26.37,0.03,0.03,0.01
8304,0.48,-10.00,0.39,26.36,0.03,0.03,0.01
8320,0.48,-9.99,0.38,26.36,0.02,0.03,0.01
8336,0.45,-10.00,0.38,26.36,0.03,0.03,0.01
8351,0.47,-9.99,0.38,26.34,0.03,0.02,0.01
8368,0.45,-9.98,0.37,26.36,0.03,0.03,0.01
8384,0.46,-9.97,0.39,26.35,0.03,0.03,0.01
8399,0.46,-9.99,0.38,26.36,0.03,0.02,0.01
8416,0.47,-9.99,0.40,26.36,0.03,0.02,0.01
8431,0.45,-10.00,0.39,26.35,0.03,0.03,0.01
8448,0.48,-9.97,0.38,26.34,0.02,0.03,0.01
8463,0.45,-9.99,0.39,26.35,0.02,0.03,0.01
8479,0.45,-9.99,0.37,26.34,0.02,0.03,0.01
8495,0.47,-10.01,0.39,26.34,0.02,0.03,0.01
8511,0.45,-9.99,0.37,26.36,0.03,0.03,0.01
8526,0.44,-9.99,0.40,26.35,0.03,0.03,0.01
8543,0.47,-9.99,0.37,26.35,0.03,0.03,0.01
8558,0.46,-10.01,0.42,26.36,0.03,0.02,0.01
8574,0.45,-9.99,0.39,26.36,0.03,0.03,0.01
8590,0.47,-10.02,0.40,26.36,0.03,0.03,0.01
8606,0.45,-9.99,0.39,26.35,0.03,0.03,0.01
8623,0.48,-9.99,0.37,26.36,0.03,0.03,0.01
8638,0.47,-10.00,0.36,26.37,0.02,0.02,0.01
8654,0.48,-9.99,0.39,26.36,0.03,0.03,0.01
8670,0.47,-9.99,0.37,26.35,0.02,0.03,0.01
8686,0.46,-9.99,0.39,26.35,0.02,0.03,0.01
8701,0.47,-10.00,0.37,26.35,0.03,0.03,0.01
8718,0.46,-9.99,0.40,26.34,0.03,0.03,0.01
8733,0.47,-9.99,0.41,26.35,0.03,0.03,0.01
8750,0.46,-9.97,0.38,26.36,0.03,0.03,0.01
8765,0.47,-9.99,0.37,26.35,0.03,0.03,0.01
8781,0.46,-9.98,0.38,26.36,0.03,0.03,0.01
8798,0.43,-10.00,0.36,26.34,0.03,0.03,0.01
8813,0.45,-9.99,0.39,26.32,0.02,0.03,0.01
8829,0.46,-9.98,0.38,26.35,0.02,0.03,0.01
8845,0.47,-9.98,0.39,26.35,0.02,0.03,0.01
8861,0.45,-10.00,0.37,26.36,0.02,0.03,0.01
8877,0.46,-9.99,0.39,26.36,0.02,0.03,0.01
8893,0.45,-9.99,0.40,26.37,0.03,0.03,0.01
8908,0.47,-9.99,0.39,26.36,0.03,0.02,0.01
8925,0.45,-10.01,0.37,26.35,0.03,0.03,0.01
8940,0.45,-10.00,0.37,26.36,0.03,0.03,0.01
8956,0.45,-10.01,0.41,26.36,0.03,0.03,0.01
8973,0.46,-10.01,0.41,26.34,0.03,0.02,0.01
8988,0.48,-10.00,0.41,26.33,0.03,0.03,0.01
9005,0.46,-9.99,0.34,26.34,0.03,0.03,0.01
9020,0.45,-9.99,0.39,26.35,0.03,0.03,0.01
9036,0.48,-9.99,0.43,26.37,0.03,0.03,0.01
9052,0.46,-10.01,0.37,26.37,0.03,0.03,0.01
9068,0.48,-10.00,0.37,26.35,0.03,0.03,0.01
9083,0.44,-10.00,0.41,26.36,0.03,0.03,0.01
9100,0.46,-10.00,0.37,26.36,0.03,0.03,0.01
9116,0.47,-9.99,0.37,26.37,0.03,0.03,0.01
9132,0.45,-9.98,0.40,26.34,0.03,0.03,0.01
9148,0.48,-9.99,0.41,26.35,0.03,0.03,0.01
9163,0.48,-9.99,0.40,26.35,0.03,0.03,0.01
9180,0.47,-10.00,0.40,26.35,0.02,0.03,0.01
9195,0.47,-9.99,0.37,26.35,0.02,0.03,0.01
9211,0.48,-9.98,0.39,26.36,0.03,0.03,0.01
9227,0.45,-9.98,0.40,26.35,0.03,0.03,0.01
9243,0.46,-10.00,0.38,26.37,0.03,0.03,0.01
9259,0.48,-10.00,0.35,26.36,0.03,0.02,0.01
9275,0.47,-9.99,0.39,26.35,0.03,0.02,0.01
9290,0.47,-9.99,0.38,26.36,0.03,0.02,0.01
9307,0.46,-9.99,0.40,26.35,0.03,0.03,0.01
9323,0.44,-9.99,0.38,26.33,0.02,0.02,0.01
9338,0.46,-10.00,0.40,26.34,0.02,0.03,0.01
9355,0.46,-10.00,0.41,26.35,0.03,0.03,0.01
9370,0.46,-10.00,0.38,26.32,0.03,0.03,0.01
9387,0.48,-9.99,0.37,26.34,0.03,0.03,0.01
9402,0.46,-10.00,0.38,26.34,0.03,0.03,0.01
9418,0.48,-9.98,0.39,26.34,0.03,0.03,0.01
9434,0.47,-9.99,0.34,26.36,0.03,0.03,0.01
9450,0.46,-10.01,0.39,26.36,0.03,0.03,0.01
9465,0.45,-10.00,0.40,26.34,0.03,0.03,0.01
9482,0.45,-10.01,0.36,26.35,0.03,0.03,0.01
9498,0.47,-9.98,0.39,26.36,0.02,0.03,0.01
9513,0.47,-9.99,0.38,26.34,0.03,0.03,0.01
9530,0.46,-9.99,0.38,26.33,0.03,0.03,0.01
9545,0.47,-10.01,0.37,26.35,0.03,0.03,0.01
9562,0.44,-9.99,0.38,26.35,0.02,0.03,0.01
9577,0.45,-9.97,0.40,26.34,0.03,0.03,0.01
9593,0.46,-9.99,0.40,26.36,0.03,0.03,0.01
9609,0.45,-9.98,0.40,26.36,0.03,0.02,0.01
9625,0.46,-9.99,0.35,26.36,0.03,0.03,0.01
9640,0.47,-9.98,0.38,26.35,0.03,0.03,0.01
9657,0.46,-10.00,0.39,26.35,0.03,0.03,0.01
9673,0.48,-10.00,0.40,26.33,0.03,0.03,0.01
9689,0.45,-9.99,0.44,26.35,0.03,0.03,0.01
9705,0.46,-9.99,0.35,26.34,0.03,0.02,0.01
9720,0.44,-9.99,0.39,26.35,0.03,0.02,0.01
9737,0.45,-9.98,0.38,26.34,0.03,0.02,0.01
9752,0.47,-9.99,0.40,26.35,0.03,0.03,0.01
9768,0.47,-10.01,0.38,26.36,0.03,0.02,0.01
9784,0.45,-9.99,0.38,26.36,0.03,0.03,0.01
9800,0.47,-10.00,0.36,26.34,0.03,0.03,0.01
9816,0.46,-10.00,0.37,26.35,0.03,0.03,0.01
9832,0.46,-10.01,0.37,26.36,0.03,0.02,0.01
9848,0.46,-9.98,0.39,26.35,0.03,0.02,0.01
9864,0.46,-10.00,0.41,26.36,0.03,0.02,0.01
9880,0.47,-9.99,0.40,26.34,0.02,0.03,0.01
9895,0.44,-10.00,0.37,26.35,0.02,0.03,0.01
9912,0.46,-10.00,0.39,26.36,0.02,0.03,0.01
9927,0.46,-10.00,0.41,26.34,0.03,0.03,0.01
9944,0.46,-10.00,0.40,26.36,0.03,0.02,0.01
9959,0.45,-10.00,0.39,26.35,0.03,0.03,0.01
9975,0.44,-9.99,0.37,26.36,0.03,0.02,0.01
9992,0.46,-9.99,0.36,26.34,0.03,0.02,0.01
10007,0.46,-10.00,0.36,26.34,0.03,0.03,0.01
10023,0.46,-10.00,0.39,26.34,0.03,0.03,0.01
10039,0.46,-9.99,0.41,26.35,0.02,0.02,0.01
10055,0.47,-9.98,0.39,26.35,0.03,0.03,0.01
10071,0.46,-9.98,0.39,26.36,0.02,0.03,0.01
10087,0.47,-9.99,0.37,26.34,0.03,0.02,0.01
10103,0.45,-9.98,0.40,26.35,0.03,0.03,0.01
10119,0.46,-10.01,0.39,26.35,0.03,0.03,0.01
10135,0.47,-10.00,0.40,26.34,0.03,0.03,0.01
10150,0.49,-9.99,0.38,26.37,0.03,0.03,0.01
10167,0.47,-9.98,0.39,26.36,0.03,0.03,0.01
10182,0.46,-9.99,0.41,26.34,0.03,0.03,0.01
10199,0.45,-9.98,0.38,26.36,0.02,0.03,0.01
10215,0.46,-10.00,0.38,26.35,0.02,0.03,0.01
10230,0.45,-10.00,0.37,26.35,0.02,0.03,0.01
10247,0.47,-10.00,0.40,26.36,0.03,0.03,0.01
10262,0.46,-9.98,0.37,26.35,0.03,0.03,0.01
10278,0.46,-10.00,0.36,26.35,0.03,0.03,0.01
10295,0.44,-9.98,0.39,26.36,0.03,0.03,0.01
10310,0.47,-9.99,0.38,26.36,0.03,0.03,0.01
10327,0.49,-9.99,0.38,26.36,0.03,0.03,0.01
10342,0.47,-10.00,0.39,26.36,0.03,0.03,0.01
10358,0.45,-9.97,0.37,26.34,0.03,0.03,0.01
10375,0.46,-10.00,0.39,26.37,0.03,0.03,0.01
10390,0.46,-9.98,0.39,26.35,0.03,0.03,0.01
10406,0.47,-9.99,0.41,26.34,0.03,0.03,0.01
10422,0.47,-9.99,0.41,26.35,0.03,0.03,0.01
10438,0.46,-9.99,0.39,26.35,0.03,0.03,0.01
10455,0.47,-9.99,0.40,26.34,0.03,0.03,0.01
10470,0.46,-10.00,0.38,26.34,0.03,0.03,0.01
10486,0.47,-10.00,0.39,26.35,0.03,0.03,0.01
10502,0.45,-9.99,0.40,26.35,0.03,0.03,0.01
10518,0.46,-9.98,0.42,26.36,0.03,0.02,0.01
10533,0.44,-9.99,0.41,26.35,0.03,0.02,0.01
10550,0.45,-9.98,0.37,26.37,0.03,0.03,0.01
10566,0.47,-9.98,0.37,26.35,0.03,0.03,0.01
10582,0.45,-9.98,0.40,26.36,0.03,0.03,0.01
10598,0.45,-10.01,0.36,26.34,0.03,0.03,0.01
10613,0.46,-10.00,0.40,26.36,0.03,0.03,0.01
10630,0.45,-9.99,0.40,26.37,0.03,0.03,0.01
10646,0.47,-9.98,0.41,26.38,0.03,0.03,0.01
10661,0.45,-10.01,0.39,26.37,0.03,0.03,0.01
10678,0.46,-9.99,0.40,26.37,0.03,0.02,0.01
10693,0.48,-9.99,0.39,26.36,0.03,0.02,0.01
10710,0.45,-10.00,0.42,26.34,0.03,0.03,0.01
10725,0.45,-10.00,0.38,26.37,0.03,0.02,0.01
10741,0.45,-9.98,0.37,26.35,0.03,0.03,0.01
10758,0.45,-9.99,0.37,26.34,0.03,0.03,0.01
10773,0.45,-9.99,0.35,26.34,0.03,0.03,0.01
10789,0.48,-9.99,0.41,26.35,0.03,0.03,0.01
10805,0.47,-10.01,0.40,26.37,0.03,0.03,0.01
10821,0.45,-9.99,0.40,26.36,0.03,0.03,0.01
10838,0.48,-9.99,0.39,26.37,0.03,0.02,0.01
10853,0.47,-10.00,0.40,26.37,0.03,0.03,0.01
10869,0.47,-9.99,0.39,26.36,0.03,0.03,0.01
10885,0.46,-9.99,0.37,26.36,0.03,0.03,0.01
10901,0.45,-10.00,0.36,26.34,0.03,0.02,0.01
10916,0.44,-9.99,0.39,26.36,0.03,0.02,0.01
10933,0.45,-9.99,0.37,26.37,0.02,0.03,0.01
10949,0.45,-9.98,0.40,26.35,0.02,0.03,0.01
10964,0.46,-9.99,0.39,26.36,0.02,0.03,0.01
10981,0.46,-9.99,0.39,26.34,0.03,0.03,0.01
10996,0.47,-9.98,0.42,26.34,0.03,0.03,0.01
11013,0.45,-10.00,0.41,26.37,0.03,0.03,0.01
11029,0.45,-10.00,0.37,26.34,0.03,0.03,0.01
11044,0.46,-9.98,0.38,26.36,0.03,0.02,0.01
11061,0.45,-9.99,0.33,26.35,0.03,0.02,0.01
11076,0.47,-9.98,0.40,26.36,0.03,0.03,0.01
11092,0.46,-9.98,0.40,26.34,0.02,0.02,0.01
11108,0.45,-10.01,0.38,26.34,0.02,0.03,0.01
11124,0.45,-9.99,0.40,26.34,0.02,0.03,0.01
11141,0.46,-9.99,0.37,26.35,0.03,0.03,0.01
11156,0.46,-9.99,0.37,26.35,0.03,0.03,0.01
11172,0.46,-9.99,0.41,26.37,0.03,0.03,0.01
11188,0.48,-9.99,0.40,26.35,0.03,0.03,0.01
11204,0.46,-9.99,0.41,26.36,0.03,0.03,0.01
11219,0.46,-10.00,0.38,26.35,0.03,0.03,0.01
11236,0.47,-10.00,0.37,26.34,0.03,0.03,0.01
11252,0.46,-10.00,0.35,26.34,0.03,0.03,0.01
11268,0.46,-9.98,0.40,26.35,0.03,0.03,0.01
11284,0.48,-10.00,0.40,26.33,0.03,0.03,0.01
11299,0.45,-9.99,0.39,26.33,0.03,0.02,0.01
11316,0.47,-9.97,0.39,26.34,0.03,0.02,0.01
11332,0.47,-10.00,0.41,26.35,0.03,0.03,0.01
11347,0.45,-10.00,0.40,26.34,0.03,0.03,0.01
11364,0.47,-9.97,0.41,26.36,0.02,0.03,0.01
11379,0.48,-9.99,0.37,26.34,0.03,0.03,0.01
11396,0.44,-9.99,0.40,26.36,0.03,0.03,0.01
11412,0.46,-9.98,0.43,26.34,0.02,0.03,0.01
11427,0.45,-9.98,0.39,26.36,0.02,0.03,0.01
11444,0.47,-9.99,0.38,26.36,0.03,0.03,0.01
11459,0.46,-9.99,0.38,26.35,0.03,0.03,0.01
11475,0.45,-10.00,0.40,26.35,0.02,0.02,0.01
11491,0.44,-10.00,0.40,26.36,0.02,0.03,0.01
11507,0.46,-9.97,0.37,26.34,0.02,0.03,0.01
11524,0.47,-9.99,0.36,26.34,0.03,0.03,0.01
11539,0.47,-10.00,0.40,26.35,0.03,0.03,0.01
11555,0.45,-9.99,0.38,26.34,0.03,0.02,0.01
11571,0.46,-9.97,0.38,26.35,0.03,0.02,0.01
11587,0.46,-9.99,0.36,26.36,0.03,0.03,0.01
11603,0.46,-10.00,0.38,26.36,0.03,0.03,0.01
11619,0.46,-10.01,0.39,26.36,0.03,0.03,0.01
11635,0.47,-10.00,0.41,26.35,0.03,0.03,0.01
11651,0.46,-9.99,0.40,26.35,0.03,0.03,0.01
11667,0.48,-10.00,0.41,26.34,0.03,0.03,0.01
11683,0.46,-9.98,0.39,26.34,0.03,0.03,0.01
11699,0.47,-9.97,0.38,26.34,0.03,0.02,0.01
11715,0.49,-9.99,0.40,26.34,0.03,0.02,0.01
11730,0.46,-9.98,0.37,26.34,0.03,0.02,0.01
11747,0.47,-9.97,0.39,26.35,0.03,0.02,0.01
11762,0.47,-10.00,0.37,26.34,0.03,0.02,0.01
11779,0.47,-10.00,0.39,26.38,0.03,0.02,0.01
11795,0.47,-9.98,0.39,26.35,0.03,0.02,0.01
11810,0.45,-10.01,0.39,26.34,0.03,0.02,0.01
11827,0.46,-10.00,0.41,26.35,0.03,0.02,0.01
11842,0.46,-9.99,0.40,26.37,0.03,0.02,0.01
11858,0.47,-9.99,0.42,26.34,0.03,0.02,0.01
11875,0.46,-10.01,0.39,26.35,0.02,0.03,0.01
11890,0.45,-9.99,0.35,26.36,0.03,0.03,0.01
11907,0.45,-9.99,0.38,26.37,0.03,0.03,0.01
11922,0.46,-10.00,0.39,26.37,0.03,0.03,0.01
11938,0.45,-9.99,0.39,26.35,0.03,0.03,0.01
11955,0.45,-10.01,0.40,26.35,0.03,0.03,0.01
11970,0.47,-9.99,0.40,26.35,0.03,0.03,0.01
11986,0.48,-9.99,0.40,26.37,0.03,0.03,0.01
12002,0.46,-9.99,0.42,26.36,0.03,0.03,0.01
12018,0.45,-10.00,0.40,26.35,0.03,0.03,0.01
12034,0.47,-9.99,0.42,26.36,0.03,0.03,0.01
12050,0.48,-9.99,0.40,26.36,0.03,0.03,0.01
12066,0.45,-9.99,0.36,26.34,0.03,0.02,0.01
12082,0.47,-10.00,0.34,26.35,0.03,0.03,0.01
12098,0.45,-10.00,0.38,26.37,0.03,0.02,0.01
12113,0.47,-9.99,0.39,26.36,0.03,0.02,0.01
12130,0.44,-9.99,0.38,26.35,0.03,0.02,0.01
12146,0.44,-10.01,0.41,26.36,0.03,0.03,0.01
12162,0.48,-10.00,0.35,26.35,0.02,0.03,0.01
12178,0.47,-9.98,0.38,26.35,0.03,0.03,0.01
12193,0.47,-9.98,0.39,26.37,0.03,0.03,0.01
12210,0.46,-9.99,0.38,26.37,0.03,0.03,0.01
12226,0.46,-9.99,0.38,26.35,0.03,0.03,0.01
12241,0.46,-9.99,0.41,26.35,0.03,0.03,0.01
12258,0.47,-10.00,0.37,26.34,0.03,0.02,0.01
12273,0.45,-9.99,0.37,26.35,0.03,0.02,0.01
12290,0.45,-10.00,0.40,26.36,0.03,0.02,0.01
12305,0.46,-9.99,0.37,26.37,0.02,0.03,0.01
12321,0.46,-9.99,0.37,26.36,0.03,0.03,0.01
12338,0.46,-9.99,0.36,26.36,0.03,0.03,0.01
12353,0.44,-10.00,0.36,26.37,0.03,0.03,0.01
12369,0.45,-9.99,0.38,26.33,0.03,0.03,0.01
12385,0.45,-10.00,0.39,26.34,0.02,0.03,0.01
12401,0.45,-9.98,0.38,26.34,0.03,0.03,0.01
12418,0.44,-9.97,0.37,26.34,0.03,0.03,0.01
12433,0.45,-9.99,0.39,26.37,0.03,0.03,0.01
12449,0.48,-9.99,0.38,26.36,0.03,0.02,0.01
12465,0.46,-9.99,0.41,26.35,0.03,0.02,0.01
12481,0.47,-9.99,0.40,26.37,0.03,0.03,0.01
12496,0.47,-10.00,0.38,26.36,0.02,0.03,0.01
12513,0.46,-10.00,0.39,26.35,0.03,0.03,0.01
12529,0.48,-9.99,0.38,26.35,0.02,0.03,0.01
12545,0.47,-9.99,0.38,26.34,0.03,0.03,0.01
12561,0.45,-9.99,0.38,26.36,0.03,0.02,0.01
12576,0.46,-10.00,0.36,26.34,0.03,0.03,0.01
12593,0.48,-10.01,0.41,26.35,0.03,0.03,0.01
12609,0.45,-9.98,0.40,26.34,0.03,0.03,0.01
12624,0.47,-9.98,0.37,26.35,0.03,0.03,0.01
12641,0.47,-10.01,0.40,26.34,0.03,0.03,0.01
12656,0.47,-10.00,0.39,26.35,0.03,0.03,0.01
12673,0.46,-10.00,0.38,26.35,0.02,0.03,0.01
12689,0.46,-10.00,0.37,26.35,0.03,0.03,0.01
12704,0.45,-9.98,0.40,26.36,0.03,0.03,0.01
12721,0.45,-10.00,0.39,26.37,0.02,0.03,0.01
12736,0.45,-9.99,0.39,26.35,0.03,0.03,0.01
12752,0.45,-10.00,0.39,26.36,0.03,0.03,0.01
12769,0.48,-10.00,0.39,26.34,0.03,0.03,0.01
12784,0.46,-10.01,0.39,26.34,0.03,0.03,0.01
12801,0.47,-10.00,0.37,26.36,0.03,0.03,0.01
12816,0.45,-10.01,0.38,26.37,0.03,0.03,0.01
12832,0.48,-10.00,0.37,26.37,0.03,0.03,0.01
12849,0.46,-10.00,0.42,26.36,0.03,0.03,0.01
12864,0.46,-10.00,0.39,26.37,0.03,0.03,0.01
12880,0.45,-9.99,0.42,26.36,0.03,0.03,0.01
12896,0.45,-10.00,0.39,26.34,0.03,0.03,0.01
12912,0.46,-9.99,0.38,26.35,0.03,0.03,0.01
12929,0.46,-10.00,0.39,26.35,0.03,0.03,0.01
12944,0.46,-9.99,0.39,26.36,0.03,0.03,0.01
12960,0.47,-9.99,0.42,26.34,0.03,0.03,0.01
12976,0.47,-9.99,0.40,26.34,0.03,0.03,0.01
12992,0.45,-9.98,0.41,26.34,0.03,0.02,0.01
13008,0.45,-9.99,0.42,26.34,0.03,0.03,0.01
13024,0.48,-9.98,0.39,26.37,0.03,0.03,0.01
13040,0.48,-10.00,0.40,26.36,0.02,0.03,0.01
13056,0.45,-10.00,0.40,26.37,0.03,0.03,0.01
13072,0.45,-10.00,0.39,26.35,0.02,0.03,0.01
13087,0.45,-9.98,0.39,26.36,0.02,0.03,0.01
13104,0.46,-9.99,0.37,26.36,0.03,0.03,0.01
13120,0.46,-9.99,0.37,26.36,0.03,0.02,0.01
13135,0.46,-9.99,0.39,26.35,0.03,0.02,0.01
13152,0.47,-10.00,0.42,26.36,0.03,0.03,0.01
13167,0.47,-9.98,0.39,26.35,0.03,0.03,0.01
13184,0.47,-9.98,0.37,26.34,0.03,0.02,0.01
13200,0.47,-9.98,0.39,26.35,0.03,0.03,0.01
13215,0.46,-10.00,0.37,26.34,0.03,0.02,0.01
13232,0.46,-10.00,0.37,26.35,0.03,0.03,0.01
13247,0.47,-10.00,0.37,26.35,0.03,0.03,0.01
13263,0.47,-10.01,0.37,26.36,0.03,0.03,0.01
13280,0.45,-9.99,0.39,26.36,0.03,0.03,0.01
13295,0.46,-9.99,0.37,26.35,0.03,0.02,0.01
13312,0.45,-9.99,0.38,26.36,0.03,0.01,0.01
13327,0.43,-10.00,0.39,26.37,0.03,0.01,0.01
13343,0.44,-9.99,0.39,26.35,0.03,0.02,0.01
13360,0.48,-9.98,0.37,26.35,0.03,0.02,0.01
13375,0.45,-9.99,0.37,26.35,0.03,0.02,0.01
13391,0.43,-9.99,0.41,26.35,0.02,0.03,0.01
13407,0.45,-9.98,0.38,26.35,0.03,0.03,0.01
13423,0.46,-9.99,0.40,26.35,0.03,0.03,0.01
13438,0.47,-10.00,0.37,26.34,0.03,0.03,0.01
13455,0.45,-10.00,0.37,26.35,0.03,0.03,0.01
13471,0.46,-9.99,0.35,26.36,0.03,0.03,0.01
13487,0.46,-9.99,0.39,26.36,0.03,0.03,0.01
13503,0.46,-9.98,0.39,26.35,0.03,0.03,0.01
13518,0.44,-10.00,0.39,26.35,0.03,0.03,0.01
13535,0.47,-9.99,0.40,26.35,0.03,0.03,0.01
13550,0.47,-9.99,0.41,26.37,0.02,0.03,0.01
13566,0.46,-9.99,0.43,26.35,0.02,0.03,0.01
13583,0.47,-10.01,0.40,26.34,0.03,0.03,0.01
13598,0.47,-10.01,0.40,26.36,0.03,0.03,0.01
13615,0.46,-10.00,0.35,26.35,0.03,0.03,0.01
13630,0.46,-10.00,0.39,26.36,0.03,0.03,0.01
13646,0.47,-9.99,0.38,26.35,0.03,0.03,0.01
13663,0.46,-9.99,0.35,26.35,0.03,0.03,0.01
13678,0.46,-10.00,0.38,26.36,0.03,0.02,0.01
13694,0.46,-9.97,0.37,26.36,0.03,0.02,0.01
13710,0.47,-10.00,0.39,26.36,0.03,0.02,0.01
13726,0.47,-9.99,0.40,26.36,0.03,0.02,0.01
13743,0.46,-9.99,0.40,26.37,0.02,0.03,0.01
13758,0.45,-9.99,0.44,26.36,0.02,0.03,0.01
13774,0.47,-10.00,0.37,26.35,0.02,0.04,0.01
13790,0.48,-10.01,0.37,26.35,0.02,0.03,0.01
13806,0.49,-10.01,0.37,26.36,0.03,0.03,0.01
13822,0.48,-10.00,0.40,26.35,0.03,0.03,0.01
13838,0.45,-10.00,0.41,26.34,0.03,0.02,0.01
13854,0.45,-10.01,0.41,26.34,0.03,0.03,0.01
13870,0.48,-9.99,0.43,26.34,0.03,0.03,0.01
13886,0.46,-9.98,0.41,26.35,0.02,0.03,0.01
13902,0.46,-10.01,0.40,26.33,0.02,0.03,0.01
13918,0.45,-9.97,0.39,26.34,0.03,0.03,0.01
13934,0.45,-9.99,0.38,26.37,0.03,0.03,0.01
13949,0.47,-10.00,0.36,26.36,0.03,0.03,0.01
13966,0.47,-9.98,0.37,26.36,0.03,0.03,0.01
13981,0.48,-9.99,0.37,26.36,0.03,0.03,0.01
13998,0.48,-9.99,0.36,26.36,0.03,0.03,0.01
14014,0.46,-9.99,0.37,26.35,0.03,0.03,0.01
14029,0.47,-10.00,0.38,26.36,0.03,0.03,0.01
14046,0.46,-10.00,0.38,26.36,0.03,0.03,0.01
14061,0.47,-9.99,0.38,26.35,0.03,0.03,0.01
14077,0.47,-10.01,0.38,26.36,0.02,0.03,0.01
14094,0.49,-10.00,0.38,26.34,0.02,0.03,0.01
14109,0.47,-9.98,0.40,26.36,0.02,0.03,0.01
14126,0.47,-10.01,0.39,26.36,0.02,0.03,0.01
14141,0.47,-9.99,0.39,26.34,0.03,0.03,0.01
14157,0.46,-10.01,0.36,26.35,0.03,0.03,0.01
14174,0.45,-10.00,0.38,26.35,0.03,0.03,0.01
14189,0.46,-10.00,0.38,26.36,0.03,0.03,0.01
14205,0.45,-9.98,0.39,26.35,0.03,0.03,0.01
14221,0.45,-9.99,0.40,26.34,0.03,0.03,0.01
14237,0.46,-10.00,0.39,26.35,0.03,0.03,0.01
