Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX,gY,gZ
7315,0.83,-0.20,10.41,27.59,0.03,0.03,0.01
7331,0.81,-0.18,10.40,27.59,0.03,0.03,0.01
7347,0.81,-0.19,10.39,27.59,0.03,0.03,0.01
7363,0.83,-0.20,10.41,27.58,0.03,0.03,0.01
7378,0.83,-0.20,10.38,27.57,0.03,0.03,0.01
7395,0.82,-0.20,10.40,27.58,0.03,0.03,0.01
7411,0.82,-0.18,10.39,27.60,0.03,0.03,0.01
7427,0.82,-0.18,10.39,27.58,0.03,0.03,0.01
7443,0.84,-0.19,10.41,27.58,0.03,0.03,0.01
7458,0.82,-0.18,10.40,27.58,0.03,0.03,0.01
7475,0.83,-0.20,10.39,27.58,0.03,0.03,0.01
7490,0.82,-0.19,10.39,27.59,0.03,0.03,0.01
7506,0.82,-0.17,10.38,27.59,0.03,0.03,0.01
7523,0.83,-0.17,10.42,27.58,0.03,0.02,0.01
7538,0.82,-0.18,10.43,27.58,0.03,0.02,0.01
7555,0.85,-0.18,10.38,27.58,0.03,0.02,0.01
7570,0.80,-0.18,10.39,27.59,0.03,0.02,0.01
7586,0.83,-0.18,10.42,27.58,0.03,0.03,0.01
7603,0.84,-0.18,10.40,27.58,0.03,0.03,0.01
7618,0.83,-0.18,10.37,27.59,0.03,0.03,0.01
7634,0.83,-0.20,10.39,27.60,0.03,0.03,0.01
7650,0.83,-0.18,10.43,27.59,0.03,0.02,0.01
7666,0.83,-0.16,10.42,27.60,0.03,0.02,0.01
7682,0.82,-0.16,10.42,27.60,0.03,0.03,0.01
7698,0.83,-0.16,10.42,27.58,0.03,0.03,0.01
7714,0.82,-0.18,10.40,27.57,0.03,0.03,0.01
7730,0.84,-0.19,10.41,27.59,0.03,0.03,0.01
7746,0.82,-0.20,10.42,27.59,0.03,0.03,0.01
7761,0.83,-0.20,10.40,27.59,0.03,0.02,0.01
7778,0.84,-0.20,10.41,27.60,0.03,0.03,0.01
7793,0.83,-0.18,10.43,27.61,0.03,0.02,0.01
7810,0.82,-0.17,10.39,27.58,0.03,0.02,0.01
7826,0.83,-0.18,10.40,27.57,0.03,0.02,0.01
7841,0.82,-0.21,10.41,27.58,0.03,0.02,0.01
7858,0.82,-0.18,10.42,27.58,0.03,0.03,0.01
7873,0.83,-0.17,10.40,27.58,0.03,0.03,0.01
7889,0.82,-0.18,10.42,27.58,0.03,0.03,0.01
7905,0.82,-0.20,10.43,27.56,0.03,0.03,0.01
7921,0.81,-0.19,10.37,27.58,0.03,0.03,0.01
7938,0.82,-0.18,10.41,27.59,0.03,0.03,0.01
7953,0.82,-0.19,10.41,27.58,0.03,0.03,0.01
7969,0.82,-0.18,10.42,27.59,0.03,0.02,0.01
7985,0.81,-0.17,10.42,27.59,0.03,0.03,0.01
8001,0.84,-0.19,10.39,27.59,0.03,0.03,0.01
8016,0.85,-0.18,10.40,27.60,0.03,0.03,0.01
8033,0.83,-0.19,10.38,27.59,0.03,0.03,0.01
8049,0.83,-0.19,10.39,27.59,0.03,0.02,0.01
8065,0.82,-0.19,10.40,27.59,0.03,0.03,0.01
8081,0.83,-0.20,10.40,27.59,0.03,0.03,0.01
8096,0.82,-0.18,10.42,27.59,0.03,0.02,0.01
8113,0.82,-0.18,10.41,27.59,0.03,0.02,0.01
8129,0.82,-0.17,10.46,27.59,0.03,0.02,0.01
8144,0.84,-0.19,10.41,27.58,0.03,0.03,0.01
8161,0.82,-0.19,10.41,27.57,0.03,0.03,0.01
8176,0.84,-0.19,10.40,27.59,0.03,0.03,0.01
8193,0.83,-0.19,10.42,27.58,0.03,0.02,0.01
8208,0.84,-0.18,10.40,27.58,0.03,0.02,0.01
8224,0.84,-0.19,10.39,27.59,0.03,0.02,0.01
8241,0.84,-0.19,10.40,27.59,0.03,0.03,0.01
8256,0.82,-0.19,10.39,27.57,0.03,0.03,0.01
8272,0.82,-0.18,10.40,27.58,0.03,0.02,0.01
8288,0.84,-0.17,10.44,27.57,0.03,0.03,0.01
8304,0.82,-0.18,10.40,27.59,0.03,0.03,0.01
8320,0.84,-0.19,10.41,27.58,0.03,0.03,0.01
8336,0.83,-0.19,10.42,27.60,0.03,0.03,0.01
8352,0.83,-0.18,10.41,27.59,0.03,0.02,0.01
8368,0.84,-0.19,10.41,27.59,0.03,0.02,0.01
8384,0.83,-0.19,10.45,27.60,0.03,0.03,0.01
8399,0.82,-0.19,10.41,27.59,0.03,0.02,0.01
8416,0.82,-0.20,10.41,27.59,0.03,0.02,0.01
8431,0.84,-0.19,10.42,27.59,0.03,0.02,0.01
8448,0.84,-0.20,10.41,27.57,0.03,0.03,0.01
8464,0.82,-0.19,10.39,27.58,0.03,0.03,0.01
8479,0.83,-0.19,10.42,27.60,0.03,0.02,0.01
8496,0.82,-0.17,10.41,27.59,0.03,0.02,0.01
8511,0.84,-0.18,10.42,27.59,0.03,0.03,0.01
8527,0.82,-0.20,10.39,27.57,0.03,0.02,0.01
8544,0.81,-0.18,10.43,27.59,0.03,0.02,0.01
8559,0.84,-0.19,10.41,27.57,0.03,0.03,0.01
8576,0.81,-0.17,10.43,27.57,0.03,0.03,0.01
8591,0.82,-0.17,10.40,27.56,0.03,0.03,0.01
8607,0.83,-0.17,10.44,27.58,0.03,0.02,0.01
8623,0.83,-0.18,10.42,27.58,0.03,0.03,0.01
8639,0.84,-0.19,10.39,27.59,0.03,0.03,0.01
8655,0.82,-0.19,10.42,27.58,0.03,0.03,0.01
8671,0.82,-0.19,10.41,27.57,0.03,0.02,0.01
8687,0.82,-0.18,10.40,27.59,0.03,0.03,0.01
8702,0.82,-0.19,10.41,27.60,0.03,0.03,0.01
8719,0.82,-0.20,10.42,27.60,0.03,0.03,0.01
8734,0.83,-0.17,10.44,27.59,0.03,0.03,0.01
8751,0.84,-0.16,10.40,27.59,0.03,0.03,0.01
8767,0.81,-0.18,10.41,27.59,0.03,0.03,0.01
8782,0.83,-0.20,10.39,27.58,0.03,0.03,0.01
8799,0.84,-0.19,10.41,27.58,0.03,0.02,0.01
8814,0.83,-0.18,10.40,27.58,0.03,0.03,0.01
8830,0.84,-0.17,10.42,27.57,0.03,0.02,0.01
8847,0.83,-0.19,10.39,27.58,0.03,0.03,0.01
8862,0.79,-0.17,10.41,27.58,0.03,0.03,0.01
8879,0.82,-0.17,10.38,27.57,0.03,0.03,0.01
8894,0.83,-0.17,10.39,27.57,0.03,0.03,0.01
8910,0.83,-0.19,10.39,27.58,0.03,0.03,0.01
8926,0.85,-0.18,10.41,27.58,0.03,0.03,0.01
8942,0.82,-0.17,10.43,27.57,0.03,0.03,0.01
8958,0.83,-0.18,10.41,27.60,0.03,0.02,0.01
8974,0.83,-0.18,10.41,27.58,0.03,0.02,0.01
8990,0.82,-0.18,10.39,27.58,0.03,0.02,0.01
9006,0.81,-0.18,10.40,27.58,0.03,0.03,0.01
9022,0.82,-0.16,10.40,27.57,0.03,0.03,0.01
9037,0.83,-0.19,10.38,27.58,0.03,0.03,0.01
9054,0.83,-0.18,10.39,27.58,0.03,0.02,0.01
9070,0.82,-0.17,10.41,27.57,0.03,0.03,0.01
9085,0.82,-0.19,10.41,27.56,0.03,0.02,0.01
9102,0.82,-0.19,10.41,27.59,0.03,0.03,0.01
9117,0.81,-0.19,10.41,27.57,0.03,0.02,0.01
9134,0.83,-0.18,10.44,27.59,0.03,0.03,0.01
9150,0.83,-0.19,10.43,27.59,0.03,0.02,0.01
9165,0.82,-0.17,10.39,27.59,0.03,0.02,0.01
9182,0.83,-0.18,10.41,27.59,0.03,0.03,0.01
9197,0.83,-0.17,10.41,27.58,0.03,0.03,0.01
9213,0.85,-0.19,10.42,27.59,0.03,0.03,0.01
9229,0.83,-0.20,10.44,27.57,0.03,0.02,0.01
9245,0.82,-0.17,10.39,27.57,0.03,0.02,0.01
9262,0.83,-0.18,10.39,27.57,0.03,0.03,0.01
9277,0.81,-0.18,10.42,27.58,0.03,0.03,0.01
9293,0.83,-0.20,10.37,27.58,0.03,0.03,0.01
9309,0.82,-0.19,10.41,27.59,0.03,0.03,0.01
9325,0.83,-0.18,10.40,27.57,0.03,0.02,0.01
9341,0.83,-0.19,10.44,27.57,0.03,0.02,0.01
9357,0.83,-0.18,10.40,27.58,0.03,0.03,0.01
9373,0.82,-0.19,10.41,27.57,0.03,0.02,0.01
9389,0.83,-0.18,10.44,27.57,0.03,0.03,0.01
9405,0.82,-0.19,10.41,27.56,0.03,0.03,0.01
9420,0.83,-0.19,10.41,27.58,0.03,0.02,0.01
9437,0.82,-0.18,10.39,27.57,0.03,0.02,0.01
9453,0.81,-0.18,10.43,27.57,0.03,0.02,0.01
9468,0.81,-0.20,10.42,27.58,0.03,0.03,0.01
9485,0.83,-0.19,10.40,27.57,0.03,0.03,0.01
9500,0.83,-0.18,10.41,27.58,0.03,0.02,0.01
9517,0.82,-0.16,10.42,27.57,0.03,0.02,0.01
9532,0.83,-0.17,10.41,27.59,0.03,0.03,0.01
9548,0.83,-0.19,10.42,27.58,0.03,0.03,0.01
9565,0.83,-0.18,10.41,27.59,0.03,0.03,0.01
9580,0.82,-0.18,10.43,27.58,0.03,0.02,0.01
9596,0.83,-0.19,10.41,27.59,0.03,0.02,0.01
9612,0.83,-0.19,10.41,27.57,0.03,0.03,0.01
9628,0.82,-0.19,10.43,27.58,0.03,0.03,0.01
9645,0.84,-0.18,10.41,27.57,0.03,0.02,0.01
9660,0.83,-0.19,10.42,27.56,0.03,0.03,0.01
9676,0.82,-0.18,10.39,27.58,0.03,0.03,0.01
9692,0.83,-0.17,10.43,27.57,0.03,0.03,0.01
9708,0.85,-0.19,10.44,27.59,0.03,0.02,0.01
9723,0.83,-0.19,10.41,27.57,0.03,0.02,0.01
9740,0.84,-0.18,10.39,27.57,0.03,0.02,0.01
9756,0.84,-0.18,10.43,27.59,0.03,0.02,0.01
9772,0.84,-0.19,10.40,27.58,0.03,0.02,0.01
9788,0.84,-0.18,10.40,27.57,0.03,0.03,0.01
9803,0.81,-0.17,10.41,27.57,0.03,0.03,0.01
9820,0.84,-0.18,10.42,27.57,0.03,0.03,0.01
9836,0.85,-0.19,10.45,27.59,0.03,0.03,0.01
9851,0.82,-0.19,10.40,27.59,0.03,0.02,0.01
9868,0.82,-0.16,10.43,27.60,0.03,0.03,0.01
9883,0.82,-0.18,10.45,27.58,0.03,0.03,0.01
9900,0.82,-0.17,10.43,27.57,0.03,0.03,0.01
9915,0.83,-0.19,10.41,27.58,0.03,0.02,0.01
9931,0.85,-0.20,10.41,27.60,0.03,0.03,0.01
9948,0.82,-0.20,10.41,27.58,0.03,0.03,0.01
9963,0.84,-0.18,10.39,27.57,0.03,0.03,0.01
9979,0.82,-0.19,10.37,27.58,0.03,0.02,0.01
9995,0.83,-0.19,10.42,27.58,0.03,0.03,0.01
10011,0.81,-0.19,10.42,27.57,0.03,0.03,0.01
10028,0.82,-0.17,10.41,27.58,0.03,0.03,0.01
10043,0.82,-0.19,10.39,27.61,0.03,0.03,0.01
10059,0.82,-0.21,10.42,27.59,0.03,0.03,0.01
10075,0.82,-0.18,10.43,27.61,0.03,0.03,0.01
10091,0.84,-0.19,10.44,27.59,0.03,0.03,0.01
10107,0.83,-0.20,10.43,27.60,0.03,0.03,0.01
10123,0.82,-0.19,10.43,27.58,0.03,0.03,0.01
10139,0.83,-0.18,10.44,27.59,0.03,0.03,0.01
10155,0.81,-0.19,10.42,27.58,0.03,0.03,0.01
10171,0.82,-0.18,10.42,27.60,0.03,0.03,0.01
10187,0.83,-0.19,10.42,27.59,0.03,0.03,0.01
10203,0.85,-0.21,10.38,27.58,0.03,0.03,0.01
10219,0.83,-0.20,10.43,27.59,0.03,0.03,0.01
10235,0.84,-0.20,10.41,27.59,0.03,0.03,0.01
10251,0.85,-0.20,10.41,27.59,0.03,0.03,0.01
10267,0.83,-0.19,10.40,27.58,0.03,0.03,0.01
10283,0.84,-0.21,10.39,27.57,0.03,0.03,0.01
10299,0.83,-0.19,10.41,27.58,0.03,0.03,0.01
10315,0.82,-0.18,10.41,27.58,0.03,0.03,0.01
10331,0.83,-0.19,10.43,27.58,0.03,0.02,0.01
10347,0.82,-0.19,10.39,27.58,0.03,0.03,0.01
10363,0.84,-0.19,10.43,27.57,0.03,0.03,0.01
10379,0.83,-0.17,10.40,27.58,0.03,0.03,0.01
10395,0.82,-0.18,10.41,27.58,0.03,0.02,0.01
10411,0.83,-0.18,10.38,27.57,0.03,0.02,0.01
10427,0.80,-0.20,10.40,27.57,0.03,0.02,0.01
10443,0.83,-0.21,10.41,27.58,0.03,0.02,0.01
10459,0.82,-0.18,10.41,27.59,0.03,0.03,0.01
10475,0.82,-0.21,10.41,27.57,0.03,0.03,0.01
10491,0.81,-0.19,10.40,27.59,0.03,0.03,0.01
10507,0.83,-0.18,10.40,27.59,0.03,0.03,0.01
10523,0.82,-0.17,10.41,27.57,0.03,0.02,0.01
10539,0.83,-0.18,10.44,27.55,0.03,0.03,0.01
10555,0.82,-0.19,10.40,27.58,0.03,0.03,0.01
10571,0.82,-0.18,10.42,27.58,0.03,0.03,0.01
10587,0.81,-0.18,10.44,27.56,0.03,0.03,0.01
10603,0.85,-0.20,10.44,27.58,0.03,0.03,0.01
10619,0.83,-0.18,10.43,27.58,0.03,0.03,0.01
10635,0.82,-0.18,10.41,27.59,0.03,0.03,0.01
10651,0.82,-0.16,10.42,27.57,0.03,0.03,0.01
10667,0.80,-0.18,10.43,27.58,0.03,0.03,0.01
10683,0.83,-0.17,10.41,27.59,0.03,0.03,0.01
10699,0.83,-0.17,10.42,27.56,0.03,0.03,0.01
10715,0.81,-0.17,10.40,27.58,0.03,0.02,0.01
10731,0.81,-0.20,10.40,27.60,0.03,0.03,0.01
10746,0.81,-0.18,10.41,27.59,0.03,0.02,0.01
10763,0.82,-0.18,10.41,27.60,0.03,0.03,0.01
10779,0.82,-0.17,10.38,27.59,0.03,0.02,0.01
10795,0.83,-0.19,10.41,27.57,0.03,0.03,0.01
10811,0.83,-0.18,10.38,27.58,0.03,0.03,0.01
10827,0.83,-0.18,10.38,27.55,0.03,0.03,0.01
10843,0.83,-0.18,10.39,27.58,0.03,0.03,0.01
10859,0.84,-0.19,10.42,27.58,0.03,0.03,0.01
10874,0.82,-0.18,10.41,27.58,0.03,0.02,0.01
10891,0.82,-0.18,10.44,27.57,0.03,0.03,0.01
10907,0.84,-0.19,10.43,27.58,0.03,0.03,0.01
10923,0.84,-0.19,10.40,27.57,0.03,0.03,0.01
10939,0.82,-0.19,10.43,27.57,0.03,0.03,0.01
10955,0.82,-0.19,10.43,27.57,0.03,0.03,0.01
10971,0.82,-0.19,10.40,27.57,0.03,0.03,0.01
10987,0.81,-0.18,10.39,27.58,0.03,0.02,0.01
11002,0.85,-0.19,10.39,27.58,0.03,0.03,0.01
11019,0.83,-0.17,10.38,27.57,0.03,0.03,0.01
11035,0.82,-0.19,10.43,27.58,0.03,0.03,0.01
11051,0.84,-0.19,10.42,27.59,0.03,0.02,0.01
11067,0.84,-0.20,10.41,27.60,0.03,0.03,0.01
11083,0.82,-0.17,10.43,27.59,0.03,0.03,0.01
11099,0.83,-0.20,10.39,27.57,0.03,0.03,0.01
11115,0.82,-0.18,10.41,27.56,0.03,0.03,0.01
11130,0.85,-0.18,10.38,27.56,0.03,0.03,0.01
11147,0.86,-0.19,10.40,27.57,0.03,0.03,0.01
11163,0.83,-0.17,10.41,27.57,0.03,0.02,0.01
11179,0.82,-0.17,10.38,27.57,0.03,0.02,0.01
11195,0.83,-0.17,10.41,27.57,0.03,0.02,0.01
11211,0.84,-0.18,10.42,27.57,0.03,0.02,0.01
11227,0.83,-0.19,10.43,27.59,0.03,0.03,0.01
11243,0.84,-0.19,10.41,27.58,0.03,0.03,0.01
11258,0.82,-0.18,10.40,27.56,0.03,0.03,0.01
11275,0.81,-0.18,10.42,27.59,0.03,0.02,0.01
11291,0.82,-0.18,10.43,27.60,0.03,0.02,0.01
11307,0.82,-0.17,10.40,27.57,0.03,0.02,0.01
11323,0.82,-0.17,10.42,27.58,0.03,0.02,0.01
11339,0.84,-0.18,10.43,27.58,0.03,0.03,0.01
11355,0.82,-0.18,10.42,27.56,0.03,0.02,0.01
11371,0.82,-0.19,10.39,27.57,0.03,0.02,0.01
11386,0.85,-0.18,10.41,27.57,0.03,0.03,0.01
11403,0.84,-0.18,10.44,27.59,0.03,0.03,0.01
11419,0.83,-0.18,10.41,27.57,0.03,0.02,0.01
11435,0.83,-0.18,10.40,27.58,0.03,0.03,0.01
11451,0.82,-0.21,10.40,27.57,0.03,0.02,0.01
11467,0.83,-0.17,10.40,27.57,0.03,0.03,0.01
11483,0.83,-0.18,10.44,27.57,0.03,0.03,0.01
11499,0.83,-0.18,10.39,27.57,0.03,0.03,0.01
11514,0.83,-0.17,10.41,27.56,0.03,0.03,0.01
11531,0.83,-0.18,10.42,27.58,0.03,0.03,0.01
11547,0.82,-0.17,10.43,27.59,0.03,0.03,0.01
11563,0.82,-0.18,10.40,27.57,0.03,0.03,0.01
11579,0.82,-0.19,10.42,27.57,0.03,0.03,0.01
11595,0.85,-0.19,10.41,27.56,0.03,0.02,0.01
11611,0.83,-0.16,10.44,27.57,0.03,0.02,0.01
11627,0.84,-0.19,10.43,27.55,0.03,0.03,0.01
11642,0.82,-0.18,10.42,27.56,0.03,0.03,0.01
11659,0.81,-0.18,10.41,27.56,0.03,0.03,0.01
11675,0.83,-0.17,10.41,27.56,0.03,0.02,0.01
11691,0.83,-0.19,10.46,27.56,0.03,0.03,0.01
11707,0.84,-0.19,10.43,27.55,0.03,0.02,0.01
11723,0.81,-0.19,10.41,27.56,0.03,0.02,0.01
11739,0.82,-0.17,10.43,27.56,0.03,0.03,0.01
11755,0.83,-0.18,10.40,27.56,0.03,0.03,0.01
11770,0.84,-0.19,10.41,27.57,0.03,0.03,0.01
11787,0.82,-0.18,10.39,27.57,0.03,0.03,0.01
11803,0.83,-0.17,10.41,27.58,0.03,0.03,0.01
11819,0.80,-0.18,10.41,27.56,0.03,0.03,0.01
11835,0.82,-0.17,10.41,27.56,0.03,0.03,0.01
11851,0.82,-0.18,10.40,27.56,0.03,0.03,0.01
11867,0.83,-0.19,10.41,27.55,0.03,0.03,0.01
11883,0.83,-0.19,10.40,27.56,0.03,0.03,0.01
11898,0.84,-0.19,10.44,27.55,0.03,0.03,0.01
11915,0.83,-0.19,10.41,27.56,0.03,0.03,0.01
11931,0.83,-0.19,10.41,27.57,0.03,0.03,0.01
11947,0.82,-0.19,10.39,27.55,0.03,0.03,0.01
11963,0.81,-0.20,10.40,27.56,0.03,0.03,0.01
11978,0.84,-0.19,10.41,27.57,0.03,0.02,0.01
11995,0.84,-0.17,10.41,27.55,0.03,0.03,0.01
12011,0.82,-0.18,10.43,27.55,0.03,0.02,0.01
12026,0.84,-0.18,10.42,27.54,0.03,0.02,0.01
12043,0.83,-0.18,10.41,27.57,0.03,0.02,0.01
12059,0.84,-0.17,10.43,27.58,0.03,0.03,0.01
12075,0.84,-0.18,10.42,27.57,0.03,0.03,0.01
12091,0.85,-0.17,10.40,27.57,0.03,0.03,0.01
12106,0.83,-0.17,10.41,27.56,0.03,0.02,0.01
12123,0.83,-0.16,10.41,27.56,0.03,0.02,0.01
12139,0.81,-0.18,10.43,27.56,0.03,0.03,0.01
12154,0.82,-0.18,10.42,27.55,0.03,0.03,0.01
12171,0.83,-0.18,10.41,27.55,0.03,0.03,0.01
12187,0.81,-0.18,10.40,27.57,0.03,0.03,0.01
12203,0.85,-0.19,10.42,27.57,0.03,0.02,0.01
12219,0.84,-0.19,10.38,27.56,0.03,0.03,0.01
12234,0.82,-0.17,10.38,27.55,0.03,0.03,0.01
12251,0.83,-0.17,10.43,27.56,0.03,0.02,0.01
12267,0.85,-0.17,10.40,27.54,0.03,0.02,0.01
12282,0.82,-0.18,10.40,27.57,0.03,0.03,0.01
12299,0.83,-0.19,10.42,27.56,0.03,0.02,0.01
12315,0.83,-0.18,10.43,27.54,0.03,0.03,0.01
12331,0.84,-0.18,10.44,27.57,0.03,0.02,0.01
12347,0.84,-0.17,10.45,27.56,0.03,0.03,0.01
12362,0.81,-0.18,10.42,27.55,0.03,0.03,0.01
12379,0.82,-0.20,10.39,27.55,0.03,0.03,0.01
12395,0.83,-0.17,10.40,27.55,0.03,0.03,0.01
12410,0.82,-0.17,10.42,27.57,0.03,0.03,0.01
12427,0.84,-0.18,10.41,27.57,0.03,0.03,0.01
12443,0.82,-0.18,10.45,27.55,0.03,0.03,0.01
12459,0.82,-0.19,10.41,27.55,0.03,0.02,0.01
12475,0.81,-0.18,10.43,27.57,0.03,0.03,0.01
12490,0.82,-0.20,10.41,27.57,0.03,0.03,0.01
12507,0.84,-0.18,10.44,27.57,0.03,0.03,0.01
12523,0.83,-0.18,10.41,27.57,0.03,0.02,0.01
12538,0.83,-0.20,10.41,27.57,0.03,0.02,0.01
12555,0.83,-0.19,10.41,27.57,0.03,0.02,0.01
12571,0.84,-0.18,10.42,27.55,0.03,0.02,0.01
12587,0.83,-0.19,10.43,27.54,0.03,0.02,0.01
12603,0.82,-0.18,10.40,27.57,0.03,0.03,0.01
12618,0.82,-0.17,10.41,27.57,0.03,0.03,0.01
12635,0.82,-0.19,10.42,27.57,0.03,0.03,0.01
12651,0.82,-0.18,10.42,27.58,0.03,0.02,0.01
12666,0.81,-0.19,10.41,27.56,0.03,0.02,0.01
12683,0.83,-0.19,10.39,27.57,0.03,0.03,0.01
12699,0.83,-0.17,10.43,27.54,0.03,0.03,0.01
12715,0.82,-0.20,10.43,27.56,0.03,0.02,0.01
12731,0.82,-0.21,10.41,27.55,0.03,0.03,0.01
12746,0.83,-0.18,10.37,27.56,0.03,0.02,0.01
12763,0.83,-0.19,10.40,27.54,0.03,0.03,0.01
12779,0.84,-0.18,10.40,27.56,0.03,0.03,0.01
12794,0.83,-0.18,10.42,27.57,0.03,0.03,0.01
12811,0.83,-0.17,10.43,27.57,0.03,0.03,0.01
12827,0.80,-0.19,10.41,27.56,0.03,0.03,0.01
12843,0.81,-0.18,10.41,27.57,0.03,0.03,0.01
12859,0.84,-0.18,10.39,27.56,0.03,0.02,0.01
12874,0.84,-0.19,10.41,27.56,0.03,0.02,0.01
12891,0.84,-0.19,10.41,27.55,0.03,0.03,0.01
12907,0.83,-0.18,10.41,27.56,0.03,0.03,0.01
12922,0.85,-0.19,10.41,27.55,0.03,0.03,0.01
12939,0.82,-0.18,10.42,27.54,0.03,0.02,0.01
12955,0.82,-0.19,10.41,27.55,0.03,0.02,0.01
12971,0.83,-0.18,10.41,27.55,0.03,0.02,0.01
12987,0.82,-0.18,10.39,27.56,0.03,0.03,0.01
13002,0.84,-0.18,10.40,27.57,0.03,0.03,0.01
13019,0.84,-0.19,10.40,27.55,0.03,0.03,0.01
13035,0.81,-0.20,10.40,27.55,0.03,0.03,0.01
13050,0.82,-0.19,10.41,27.55,0.03,0.03,0.01
13067,0.85,-0.18,10.42,27.57,0.03,0.03,0.01
13083,0.82,-0.20,10.43,27.56,0.03,0.03,0.01
13099,0.82,-0.19,10.41,27.56,0.03,0.03,0.01
13115,0.82,-0.18,10.39,27.54,0.03,0.03,0.01
13130,0.81,-0.20,10.40,27.55,0.03,0.03,0.01
13147,0.83,-0.19,10.44,27.55,0.03,0.03,0.01
13163,0.82,-0.19,10.43,27.56,0.03,0.03,0.01
13178,0.83,-0.19,10.43,27.57,0.03,0.03,0.01
13195,0.83,-0.19,10.43,27.57,0.03,0.02,0.01
13211,0.82,-0.19,10.44,27.58,0.03,0.03,0.01
13227,0.84,-0.20,10.44,27.58,0.03,0.03,0.01
13243,0.83,-0.21,10.42,27.57,0.03,0.03,0.01
13258,0.83,-0.19,10.39,27.56,0.03,0.03,0.01
13275,0.82,-0.16,10.41,27.55,0.03,0.03,0.01
13291,0.81,-0.19,10.43,27.54,0.03,0.03,0.01
13306,0.82,-0.17,10.44,27.56,0.03,0.03,0.01
13323,0.83,-0.20,10.44,27.54,0.03,0.03,0.01
13339,0.81,-0.18,10.41,27.54,0.03,0.03,0.01
13355,0.82,-0.18,10.40,27.54,0.03,0.03,0.01
13371,0.82,-0.19,10.41,27.55,0.03,0.02,0.01
13386,0.84,-0.22,10.41,27.56,0.03,0.03,0.01
13403,0.82,-0.18,10.43,27.56,0.03,0.03,0.01
13419,0.83,-0.19,10.42,27.55,0.03,0.03,0.01
13434,0.81,-0.20,10.39,27.54,0.03,0.02,0.01
13451,0.83,-0.18,10.40,27.55,0.03,0.03,0.01
13467,0.85,-0.18,10.44,27.54,0.03,0.03,0.01
13483,0.84,-0.20,10.43,27.53,0.03,0.02,0.01
13499,0.83,-0.19,10.44,27.52,0.03,0.02,0.01
13514,0.83,-0.19,10.40,27.55,0.03,0.02,0.01
13531,0.83,-0.18,10.43,27.55,0.03,0.03,0.01
13547,0.82,-0.17,10.41,27.54,0.03,0.02,0.01
13562,0.84,-0.18,10.37,27.54,0.03,0.03,0.01
13579,0.83,-0.18,10.40,27.54,0.03,0.03,0.01
13595,0.81,-0.18,10.44,27.55,0.03,0.03,0.01
13611,0.84,-0.19,10.43,27.55,0.03,0.03,0.01
13627,0.82,-0.18,10.41,27.57,0.03,0.03,0.01
13642,0.81,-0.19,10.40,27.56,0.03,0.03,0.01
13659,0.82,-0.19,10.43,27.54,0.03,0.03,0.01
13675,0.83,-0.18,10.42,27.54,0.03,0.03,0.01
13690,0.82,-0.17,10.42,27.54,0.03,0.03,0.01
13707,0.81,-0.18,10.41,27.54,0.03,0.03,0.01
13723,0.82,-0.20,10.41,27.57,0.03,0.03,0.01
13739,0.84,-0.18,10.38,27.55,0.03,0.03,0.01
13755,0.81,-0.17,10.42,27.54,0.03,0.03,0.01
13770,0.82,-0.18,10.43,27.53,0.03,0.02,0.01
13787,0.83,-0.18,10.44,27.54,0.03,0.03,0.01
13803,0.84,-0.17,10.41,27.55,0.03,0.03,0.01
13818,0.83,-0.18,10.43,27.54,0.03,0.02,0.01
13835,0.83,-0.19,10.41,27.53,0.03,0.03,0.01
13851,0.83,-0.19,10.44,27.54,0.03,0.03,0.01
13867,0.82,-0.19,10.43,27.52,0.03,0.03,0.01
13883,0.82,-0.20,10.44,27.55,0.03,0.03,0.01
13898,0.82,-0.19,10.41,27.55,0.03,0.02,0.01
13915,0.81,-0.18,10.43,27.54,0.03,0.02,0.01
13931,0.82,-0.18,10.42,27.55,0.03,0.03,0.01
13946,0.85,-0.16,10.38,27.54,0.03,0.03,0.01
13963,0.78,-0.19,10.36,27.54,0.03,0.03,0.01
13979,0.83,-0.17,10.38,27.55,0.03,0.03,0.01
13995,0.86,-0.18,10.44,27.55,0.03,0.03,0.01
14011,0.81,-0.17,10.43,27.55,0.03,0.02,0.01
14026,0.88,-0.21,10.56,27.55,0.03,0.03,0.01
14043,0.84,-0.19,10.43,27.55,0.03,0.03,0.01
14059,0.84,-0.21,10.43,27.54,0.03,0.03,0.01
14074,0.82,-0.20,10.43,27.55,0.03,0.03,0.01
14091,0.81,-0.20,10.39,27.57,0.03,0.03,0.01
14107,0.83,-0.19,10.40,27.56,0.03,0.03,0.01
14123,0.82,-0.18,10.45,27.54,0.03,0.02,0.01
14139,0.82,-0.21,10.44,27.54,0.03,0.02,0.01
14154,0.82,-0.18,10.43,27.54,0.03,0.02,0.01
14171,0.83,-0.18,10.46,27.54,0.03,0.03,0.01
14187,0.82,-0.18,10.43,27.54,0.03,0.02,0.01
14202,0.81,-0.17,10.43,27.54,0.03,0.02,0.01
14219,0.84,-0.19,10.44,27.55,0.03,0.02,0.01
14235,0.84,-0.20,10.44,27.55,0.03,0.02,0.01
14251,0.83,-0.18,10.40,27.54,0.03,0.03,0.01
14267,0.86,-0.18,10.42,27.54,0.03,0.03,0.01
