Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
28878,8192.00,-216.00,-13860.00,26.65,200.00,184.00,105.00
28984,8152.00,-264.00,-13724.00,26.60,181.00,179.00,102.00
29089,8096.00,-196.00,-13800.00,26.60,177.00,220.00,104.00
29194,8152.00,-256.00,-13852.00,26.69,192.00,204.00,98.00
29299,8136.00,-216.00,-13668.00,26.69,173.00,189.00,92.00
29405,8108.00,-312.00,-13756.00,26.69,170.00,196.00,105.00
29509,8256.00,-240.00,-13836.00,26.60,182.00,169.00,101.00
29615,8104.00,-196.00,-13760.00,26.69,169.00,194.00,104.00
29720,8112.00,-196.00,-13848.00,26.60,164.00,169.00,108.00
29825,8108.00,-280.00,-13660.00,26.69,175.00,181.00,109.00
29930,8140.00,-184.00,-13772.00,26.69,189.00,174.00,96.00
30034,8296.00,-116.00,-13780.00,26.69,189.00,193.00,107.00
30140,8256.00,-140.00,-13728.00,26.69,170.00,187.00,111.00
30245,8232.00,-208.00,-13808.00,26.60,176.00,167.00,116.00
30350,8288.00,-204.00,-13824.00,26.69,190.00,184.00,121.00
30455,8148.00,-280.00,-13792.00,26.60,176.00,193.00,115.00
30561,8260.00,-188.00,-13784.00,26.65,182.00,161.00,118.00
30665,8104.00,-244.00,-13752.00,26.74,166.00,199.00,123.00
30771,8164.00,-272.00,-13804.00,26.65,159.00,187.00,117.00
30876,8224.00,-232.00,-13788.00,26.65,178.00,187.00,114.00
30981,8148.00,-260.00,-13804.00,26.65,171.00,196.00,88.00
31086,8196.00,-188.00,-13828.00,26.65,197.00,199.00,101.00
31192,8220.00,-216.00,-13672.00,26.65,180.00,156.00,109.00
31296,8200.00,-392.00,-13716.00,26.65,184.00,189.00,108.00
31401,8232.00,-212.00,-13672.00,26.69,193.00,191.00,104.00
31507,8280.00,-180.00,-13624.00,26.79,183.00,201.00,115.00
31611,8100.00,-196.00,-13692.00,26.69,187.00,177.00,110.00
31717,8100.00,-232.00,-13840.00,26.74,161.00,182.00,103.00
31822,8080.00,-252.00,-13676.00,26.65,175.00,167.00,116.00
31927,8316.00,-268.00,-13880.00,26.74,180.00,215.00,111.00
32032,8180.00,-228.00,-13796.00,26.69,170.00,189.00,109.00
32138,8116.00,-244.00,-13760.00,26.79,185.00,184.00,99.00
32242,8160.00,-140.00,-13852.00,26.65,177.00,187.00,84.00
32348,8184.00,-300.00,-14008.00,26.65,187.00,189.00,95.00
32452,8200.00,-188.00,-13884.00,26.74,187.00,182.00,86.00
32558,8176.00,-260.00,-13732.00,26.65,171.00,177.00,102.00
32663,8172.00,-268.00,-13808.00,26.74,182.00,172.00,133.00
32768,8128.00,-244.00,-13956.00,26.60,163.00,189.00,110.00
32873,8256.00,-280.00,-13796.00,26.74,160.00,154.00,92.00
32978,8120.00,-196.00,-13748.00,26.74,171.00,197.00,99.00
33083,8236.00,-212.00,-13736.00,26.69,180.00,188.00,114.00
33188,8080.00,-268.00,-13764.00,26.65,168.00,195.00,114.00
33294,8160.00,-156.00,-13956.00,26.65,181.00,204.00,126.00
33398,8160.00,-272.00,-13776.00,26.69,182.00,173.00,106.00
33504,8212.00,-264.00,-13772.00,26.74,181.00,187.00,104.00
33609,8184.00,-284.00,-13832.00,26.69,175.00,201.00,118.00
33714,8212.00,-168.00,-13888.00,26.65,162.00,194.00,113.00
33819,8176.00,-256.00,-13768.00,26.69,175.00,173.00,115.00
33925,8184.00,-244.00,-13684.00,26.65,188.00,192.00,112.00
34029,8240.00,-268.00,-13780.00,26.74,185.00,200.00,105.00
34135,8184.00,-108.00,-13772.00,26.69,163.00,187.00,100.00
34240,8120.00,-276.00,-13804.00,26.65,186.00,187.00,93.00
34344,8160.00,-204.00,-13772.00,26.65,196.00,195.00,96.00
34450,8268.00,-232.00,-13852.00,26.60,184.00,186.00,110.00
34554,8136.00,-204.00,-13688.00,26.69,178.00,182.00,89.00
34660,8152.00,-220.00,-13848.00,26.65,168.00,173.00,94.00
34765,8220.00,-212.00,-13724.00,26.65,177.00,174.00,110.00
34870,8232.00,-236.00,-13800.00,26.65,193.00,196.00,106.00
34975,8200.00,-240.00,-13616.00,26.74,174.00,192.00,90.00
35081,8256.00,-172.00,-13764.00,26.69,171.00,170.00,127.00
35185,8168.00,-296.00,-13788.00,26.69,198.00,186.00,108.00
35291,8068.00,-224.00,-13748.00,26.74,175.00,180.00,106.00
35396,8172.00,-268.00,-13740.00,26.74,184.00,168.00,115.00
35501,8144.00,-216.00,-13600.00,26.65,191.00,194.00,109.00
35606,8204.00,-228.00,-13760.00,26.74,172.00,189.00,107.00
35712,8120.00,-284.00,-13880.00,26.74,197.00,188.00,119.00
35816,8248.00,-216.00,-13796.00,26.65,197.00,174.00,121.00
35921,8140.00,-204.00,-13772.00,26.65,161.00,195.00,105.00
36027,8160.00,-228.00,-13804.00,26.65,155.00,171.00,108.00
36131,8136.00,-232.00,-13776.00,26.65,173.00,189.00,97.00
36237,8180.00,-316.00,-13856.00,26.74,160.00,170.00,99.00
36341,8240.00,-280.00,-13784.00,26.69,182.00,153.00,97.00
36447,8152.00,-232.00,-14016.00,26.79,177.00,190.00,117.00
36552,8160.00,-212.00,-13740.00,26.65,186.00,190.00,95.00
36657,8148.00,-148.00,-13728.00,26.84,198.00,178.00,118.00
36762,8216.00,-236.00,-13824.00,26.79,177.00,171.00,118.00
36868,8148.00,-260.00,-13832.00,26.79,182.00,192.00,113.00
36972,8128.00,-220.00,-13884.00,26.69,164.00,188.00,102.00
37078,8224.00,-184.00,-13876.00,26.79,182.00,189.00,114.00
37183,8204.00,-236.00,-13804.00,26.69,186.00,185.00,101.00
37287,8316.00,-236.00,-13676.00,26.69,169.00,177.00,111.00
37393,8288.00,-200.00,-13720.00,26.74,181.00,187.00,104.00
37498,8124.00,-240.00,-13860.00,26.65,182.00,179.00,119.00
37603,8224.00,-160.00,-13704.00,26.74,176.00,193.00,120.00
37708,8140.00,-244.00,-13864.00,26.74,192.00,160.00,103.00
37814,8164.00,-232.00,-13736.00,26.74,196.00,186.00,102.00
37918,8184.00,-228.00,-13820.00,26.65,182.00,179.00,102.00
38024,8116.00,-188.00,-13716.00,26.84,181.00,168.00,129.00
38129,8128.00,-256.00,-13744.00,26.74,189.00,202.00,111.00
38234,8152.00,-224.00,-13864.00,26.65,163.00,180.00,107.00
38339,8140.00,-240.00,-13612.00,26.65,183.00,202.00,82.00
38444,8148.00,-208.00,-13892.00,26.74,169.00,190.00,114.00
38549,8192.00,-296.00,-13744.00,26.74,195.00,189.00,108.00
38654,8048.00,-280.00,-13800.00,26.74,166.00,172.00,99.00
38759,8188.00,-180.00,-13860.00,26.74,174.00,188.00,89.00
38864,8196.00,-284.00,-13864.00,26.74,170.00,198.00,112.00
38970,8156.00,-272.00,-13816.00,26.74,181.00,203.00,102.00
39074,8144.00,-172.00,-13888.00,26.69,164.00,200.00,100.00
39180,8124.00,-196.00,-13724.00,26.79,204.00,177.00,83.00
39285,8196.00,-164.00,-13704.00,26.74,192.00,184.00,115.00
39390,8132.00,-224.00,-13648.00,26.65,182.00,177.00,108.00
39495,8252.00,-200.00,-13784.00,26.69,179.00,187.00,99.00
