Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (°/s),gY (°/s),gZ (°/s)
16677,172.00,580.00,-15424.00,25.19,115.00,154.00,-341.00
16783,416.00,-564.00,-15932.00,25.24,138.00,138.00,44.00
16887,-676.00,-80.00,-15512.00,25.24,109.00,192.00,-119.00
16993,-520.00,-468.00,-15148.00,25.14,88.00,171.00,-236.00
17097,192.00,-1544.00,-15756.00,25.19,173.00,165.00,7.00
17203,-680.00,56.00,-14944.00,25.19,25.00,134.00,-135.00
17308,-264.00,8.00,-16264.00,25.19,254.00,171.00,7.00
17413,-768.00,872.00,-15620.00,25.19,203.00,187.00,-143.00
17518,-144.00,100.00,-15716.00,25.24,185.00,180.00,-108.00
17623,408.00,184.00,-15520.00,25.14,82.00,142.00,522.00
17728,-260.00,460.00,-15528.00,25.19,80.00,146.00,97.00
17832,-208.00,-20.00,-15660.00,25.14,234.00,171.00,123.00
17938,-288.00,-156.00,-15456.00,25.19,199.00,160.00,116.00
18042,-124.00,8.00,-15548.00,25.24,286.00,188.00,119.00
18148,-268.00,264.00,-15496.00,25.19,194.00,135.00,-65.00
18253,-980.00,264.00,-15756.00,25.19,196.00,170.00,-567.00
18358,-192.00,28.00,-15476.00,25.24,158.00,150.00,-104.00
18463,200.00,1172.00,-15372.00,25.14,170.00,114.00,631.00
18568,-508.00,876.00,-14700.00,25.09,74.00,187.00,-63.00
18673,392.00,-1832.00,-16156.00,25.24,334.00,209.00,273.00
18779,252.00,204.00,-14900.00,25.19,181.00,172.00,212.00
18883,-744.00,-136.00,-15800.00,25.24,259.00,173.00,277.00
18989,-304.00,-576.00,-15912.00,25.33,248.00,124.00,615.00
19094,-80.00,-864.00,-15628.00,25.19,228.00,184.00,559.00
19198,-232.00,-56.00,-15228.00,25.19,211.00,155.00,471.00
19304,172.00,-1084.00,-15600.00,25.24,220.00,97.00,448.00
19408,-132.00,-896.00,-15404.00,25.14,189.00,141.00,332.00
19514,56.00,-232.00,-15376.00,25.19,208.00,190.00,569.00
19618,-488.00,-8.00,-15616.00,25.24,181.00,184.00,433.00
19724,-168.00,-704.00,-15524.00,25.14,172.00,149.00,342.00
19829,-128.00,-768.00,-15432.00,25.24,170.00,167.00,24.00
19934,-148.00,-140.00,-15472.00,25.33,169.00,161.00,121.00
20039,-180.00,-368.00,-15520.00,25.19,181.00,146.00,81.00
20144,-172.00,-136.00,-15552.00,25.19,200.00,187.00,142.00
20249,-172.00,-116.00,-15464.00,25.14,177.00,189.00,111.00
20355,-192.00,-172.00,-15528.00,25.28,196.00,158.00,114.00
20459,-168.00,-160.00,-15584.00,25.14,178.00,184.00,119.00
20564,-192.00,-276.00,-15492.00,25.24,181.00,175.00,121.00
20669,-220.00,-276.00,-15604.00,25.28,187.00,139.00,124.00
20774,-124.00,-224.00,-15464.00,25.14,157.00,146.00,111.00
20880,-24.00,60.00,-15516.00,25.24,187.00,184.00,141.00
20984,916.00,2200.00,-15492.00,25.24,174.00,224.00,139.00
21090,-1168.00,-744.00,-15712.00,25.19,211.00,172.00,197.00
21195,-900.00,-772.00,-15668.00,25.28,189.00,188.00,37.00
21300,416.00,120.00,-15088.00,25.19,170.00,156.00,407.00
21405,-88.00,-364.00,-15504.00,25.33,229.00,127.00,387.00
21510,-360.00,-160.00,-15548.00,25.33,200.00,150.00,132.00
21615,-364.00,-684.00,-15716.00,25.19,216.00,219.00,332.00
21721,-384.00,-632.00,-15444.00,25.24,184.00,171.00,91.00
21825,-216.00,-104.00,-15376.00,25.33,186.00,153.00,133.00
21931,-212.00,-172.00,-15420.00,25.19,179.00,177.00,104.00
22035,-172.00,-188.00,-15472.00,25.24,180.00,173.00,107.00
22140,-688.00,-656.00,-15424.00,25.14,213.00,164.00,514.00
22246,-852.00,-452.00,-15604.00,25.28,205.00,144.00,445.00
22350,-208.00,-404.00,-15292.00,25.24,242.00,132.00,1046.00
22456,-92.00,-368.00,-15396.00,25.19,146.00,99.00,-78.00
22560,708.00,1080.00,-15880.00,25.28,209.00,193.00,670.00
22666,316.00,252.00,-15224.00,25.24,155.00,189.00,385.00
22771,-320.00,-248.00,-15476.00,25.28,194.00,188.00,130.00
22876,-248.00,-196.00,-15444.00,25.24,190.00,158.00,24.00
22981,-336.00,92.00,-15308.00,25.14,102.00,142.00,-1165.00
23086,-828.00,512.00,-15684.00,25.19,131.00,220.00,-677.00
23191,416.00,72.00,-15348.00,25.24,188.00,149.00,-5.00
23297,-956.00,208.00,-15296.00,25.24,189.00,128.00,178.00
23401,-1004.00,360.00,-14904.00,25.24,158.00,123.00,192.00
23506,-148.00,304.00,-15884.00,25.19,173.00,178.00,-19.00
23611,-44.00,-896.00,-16328.00,25.24,156.00,115.00,-439.00
23716,-612.00,-916.00,-15532.00,25.33,146.00,117.00,-31.00
23822,888.00,-428.00,-15596.00,25.24,252.00,181.00,415.00
23926,-200.00,-604.00,-15528.00,25.28,186.00,150.00,336.00
24032,-156.00,-144.00,-15496.00,25.24,150.00,178.00,114.00
24136,-148.00,-128.00,-15584.00,25.33,156.00,179.00,94.00
24242,-108.00,-244.00,-15452.00,25.28,189.00,157.00,123.00
24347,88.00,-384.00,-15600.00,25.24,167.00,157.00,232.00
24452,380.00,-1288.00,-15628.00,25.28,223.00,170.00,414.00
24557,-224.00,-304.00,-15544.00,25.24,194.00,197.00,555.00
24663,-428.00,528.00,-15800.00,25.19,251.00,206.00,1278.00
24767,-240.00,-824.00,-15768.00,25.19,179.00,154.00,-78.00
24872,196.00,176.00,-15636.00,25.19,129.00,128.00,-806.00
24977,-1196.00,876.00,-16140.00,25.28,203.00,97.00,281.00
25082,-404.00,-252.00,-15716.00,25.33,202.00,178.00,-346.00
25188,-652.00,916.00,-15752.00,25.19,213.00,189.00,147.00
25292,-192.00,192.00,-15416.00,25.28,174.00,153.00,277.00
25398,-280.00,-80.00,-15544.00,25.24,189.00,164.00,121.00
25502,-176.00,-220.00,-15516.00,25.24,204.00,220.00,121.00
25608,-128.00,12.00,-15608.00,25.19,157.00,125.00,-785.00
25713,-340.00,-1204.00,-15688.00,25.28,179.00,140.00,16.00
25818,-420.00,-104.00,-15088.00,25.24,177.00,130.00,264.00
25923,-796.00,728.00,-15544.00,25.24,211.00,195.00,265.00
26029,-444.00,-328.00,-15148.00,25.28,165.00,179.00,591.00
26133,-548.00,316.00,-15448.00,25.33,189.00,190.00,849.00
26238,-1004.00,280.00,-15700.00,25.19,189.00,216.00,546.00
26343,-144.00,-496.00,-15444.00,25.24,167.00,172.00,37.00
26448,-168.00,264.00,-15132.00,25.24,194.00,205.00,153.00
26554,-448.00,-1092.00,-15244.00,25.19,104.00,144.00,-1419.00
26658,-272.00,-204.00,-15684.00,25.19,187.00,175.00,102.00
26764,-240.00,-128.00,-15540.00,25.28,180.00,172.00,106.00
26869,432.00,-632.00,-15516.00,25.33,212.00,140.00,1189.00
26974,-316.00,-420.00,-15304.00,25.28,325.00,172.00,2329.00
27079,40.00,-1008.00,-15640.00,25.24,147.00,175.00,-48.00
27185,-480.00,20.00,-15712.00,25.24,148.00,145.00,-354.00
27289,-588.00,508.00,-15688.00,25.28,205.00,162.00,-61.00
27395,868.00,-120.00,-15656.00,25.28,169.00,125.00,-489.00
27499,-296.00,424.00,-15516.00,25.33,146.00,182.00,-522.00
27604,-216.00,780.00,-15564.00,25.28,146.00,139.00,-447.00
27710,-476.00,164.00,-15860.00,25.28,139.00,255.00,-1056.00
27814,4.00,336.00,-15684.00,25.24,206.00,162.00,173.00
27920,176.00,-908.00,-15684.00,25.24,161.00,234.00,-373.00
28024,-480.00,-888.00,-15340.00,25.28,154.00,161.00,-862.00
28130,-436.00,-384.00,-15824.00,25.24,164.00,165.00,199.00
28235,-136.00,-480.00,-15508.00,25.33,161.00,144.00,170.00
28340,-52.00,-412.00,-15444.00,25.24,211.00,190.00,208.00
28445,-520.00,-8.00,-15696.00,25.33,225.00,158.00,980.00
28550,-172.00,-260.00,-15624.00,25.33,180.00,167.00,-146.00
28655,-252.00,364.00,-15464.00,25.28,154.00,164.00,-110.00
28761,-172.00,-188.00,-15640.00,25.28,202.00,144.00,132.00
28865,-232.00,-148.00,-15512.00,25.33,188.00,150.00,122.00
28971,-324.00,-120.00,-15552.00,25.28,191.00,172.00,109.00
29075,-248.00,-184.00,-15480.00,25.33,186.00,158.00,117.00
29180,-284.00,-40.00,-15604.00,25.33,157.00,164.00,87.00
29286,304.00,-388.00,-15528.00,25.24,169.00,186.00,-168.00
29390,-1060.00,-492.00,-15256.00,25.28,181.00,178.00,386.00
29496,-644.00,-424.00,-15680.00,25.33,143.00,202.00,-611.00
29601,28.00,-160.00,-15608.00,25.28,257.00,194.00,1450.00
29706,-2396.00,-660.00,-15556.00,25.24,250.00,203.00,619.00
29811,-252.00,-248.00,-15544.00,25.24,179.00,153.00,75.00
29916,-244.00,-232.00,-15652.00,25.33,185.00,176.00,132.00
30021,-680.00,-168.00,-15604.00,25.28,132.00,146.00,-871.00
30127,-1216.00,-320.00,-15612.00,25.19,114.00,126.00,-793.00
30231,1344.00,-1076.00,-15520.00,25.33,85.00,136.00,-1422.00
30337,828.00,0.00,-15460.00,25.19,262.00,146.00,1314.00
30442,464.00,-172.00,-15548.00,25.24,191.00,143.00,495.00
30546,968.00,-40.00,-15404.00,25.28,157.00,184.00,29.00
30652,-632.00,-312.00,-15504.00,25.33,256.00,164.00,1532.00
30756,-180.00,-236.00,-15516.00,25.33,207.00,179.00,125.00
30862,-224.00,-200.00,-15480.00,25.24,191.00,177.00,117.00
30967,-4.00,556.00,-15440.00,25.24,204.00,213.00,130.00
31072,-300.00,-432.00,-15764.00,25.33,181.00,173.00,15.00
31177,196.00,-160.00,-15316.00,25.33,209.00,136.00,157.00
31282,-16.00,-212.00,-15532.00,25.38,159.00,181.00,-26.00
31387,-96.00,-1344.00,-15624.00,25.28,199.00,150.00,39.00
31492,-268.00,580.00,-15544.00,25.33,221.00,224.00,531.00
31597,40.00,-948.00,-14748.00,25.28,151.00,69.00,768.00
31703,-328.00,256.00,-15628.00,25.28,228.00,272.00,324.00
31807,-228.00,-828.00,-15624.00,25.24,196.00,157.00,284.00
31912,-696.00,-184.00,-15808.00,25.28,191.00,193.00,208.00
32017,-228.00,488.00,-15660.00,25.33,240.00,170.00,540.00
32122,-176.00,-160.00,-15592.00,25.33,217.00,181.00,552.00
32228,112.00,-872.00,-15700.00,25.24,201.00,145.00,365.00
32332,-492.00,-28.00,-15524.00,25.28,147.00,187.00,130.00
32438,-248.00,-284.00,-15568.00,25.33,239.00,196.00,554.00
32543,-32.00,-428.00,-15280.00,25.28,182.00,156.00,411.00
32648,-412.00,500.00,-15440.00,25.28,202.00,163.00,378.00
32753,-100.00,-260.00,-15244.00,25.24,156.00,160.00,161.00
32858,-76.00,104.00,-15712.00,25.28,212.00,168.00,418.00
32963,-176.00,772.00,-15960.00,25.33,208.00,226.00,334.00
33069,-196.00,-312.00,-15800.00,25.24,177.00,231.00,159.00
33173,-196.00,144.00,-15244.00,25.28,178.00,129.00,215.00
33278,-120.00,-368.00,-15496.00,25.33,180.00,149.00,292.00
33383,-572.00,-140.00,-15324.00,25.28,168.00,182.00,39.00
33488,148.00,212.00,-15904.00,25.38,164.00,170.00,128.00
33594,-256.00,208.00,-15608.00,25.24,186.00,172.00,-19.00
33698,-24.00,-716.00,-15528.00,25.24,154.00,158.00,91.00
33804,-12.00,-492.00,-15780.00,25.33,191.00,196.00,152.00
33908,-564.00,-324.00,-15636.00,25.38,169.00,230.00,217.00
34014,-240.00,-48.00,-15460.00,25.42,182.00,150.00,298.00
34118,-312.00,228.00,-15456.00,25.33,170.00,158.00,-72.00
34224,-184.00,-408.00,-15592.00,25.38,178.00,184.00,26.00
34329,-460.00,-80.00,-15776.00,25.28,220.00,178.00,331.00
34434,-604.00,268.00,-15608.00,25.33,237.00,146.00,154.00
34539,-388.00,108.00,-15372.00,25.33,162.00,170.00,-267.00
34643,76.00,-1036.00,-15828.00,25.33,194.00,165.00,311.00
34749,-316.00,-568.00,-15548.00,25.28,155.00,171.00,-228.00
34854,132.00,-664.00,-15444.00,25.33,154.00,174.00,-166.00
34959,92.00,888.00,-15448.00,25.28,162.00,133.00,-208.00
35064,-140.00,416.00,-15488.00,25.28,157.00,175.00,-163.00
35169,-340.00,-388.00,-15336.00,25.33,187.00,144.00,173.00
35274,-164.00,-572.00,-15372.00,25.28,159.00,120.00,153.00
35380,-576.00,-848.00,-15640.00,25.28,195.00,217.00,-88.00
