Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
43359,0.52,-0.02,-0.80,24.67,1.37,1.45,0.67
43463,0.52,-0.01,-0.81,24.77,1.27,1.24,0.79
43569,0.52,-0.02,-0.82,24.81,1.31,1.38,0.94
43673,0.52,-0.02,-0.81,24.72,1.21,1.35,0.70
43778,0.53,-0.02,-0.82,24.77,1.36,1.49,0.79
43882,0.52,-0.02,-0.83,24.77,1.30,1.38,0.79
43986,0.52,-0.02,-0.81,24.72,1.29,1.44,0.83
44091,0.52,-0.01,-0.81,24.72,1.24,1.28,0.76
44195,0.52,-0.02,-0.81,24.72,1.20,1.37,0.79
44301,0.52,-0.02,-0.81,24.77,1.25,1.30,0.87
44405,0.52,-0.01,-0.82,24.86,1.17,1.50,0.80
44510,0.52,-0.01,-0.82,24.77,1.36,1.46,0.73
44614,0.52,-0.02,-0.81,24.81,1.36,1.37,0.82
44719,0.52,-0.02,-0.82,24.72,1.27,1.26,0.88
44823,0.52,-0.02,-0.82,24.86,1.42,1.36,0.89
44928,0.52,-0.02,-0.82,24.77,1.40,1.59,0.78
45032,0.53,-0.02,-0.81,24.77,1.36,1.50,0.82
45137,0.52,-0.02,-0.82,24.72,1.24,1.18,0.86
45242,0.52,-0.02,-0.81,24.77,1.34,1.54,0.82
45346,0.52,-0.01,-0.81,24.86,1.33,1.61,0.90
45451,0.53,-0.02,-0.81,24.77,1.43,1.48,0.87
45555,0.52,-0.01,-0.81,24.81,1.34,1.36,0.81
45660,0.53,-0.01,-0.82,24.67,1.32,1.39,0.77
45764,0.52,-0.02,-0.82,24.77,1.27,1.56,0.83
45869,0.52,-0.01,-0.82,24.81,1.21,1.44,0.77
45974,0.52,-0.02,-0.81,24.72,1.31,1.46,0.88
46078,0.52,-0.02,-0.81,24.81,1.37,1.55,0.74
46183,0.52,-0.02,-0.81,24.81,1.24,1.49,0.62
46287,0.52,-0.02,-0.81,24.72,1.27,1.35,0.83
46392,0.52,-0.02,-0.81,24.81,1.14,1.50,0.66
46496,0.52,-0.01,-0.81,24.67,1.38,1.36,0.85
46601,0.52,-0.01,-0.81,24.67,1.35,1.45,0.83
46705,0.52,-0.01,-0.81,24.77,1.21,1.37,0.79
46811,0.52,-0.01,-0.82,24.67,1.25,1.18,0.89
46915,0.52,-0.02,-0.81,24.77,1.24,1.61,0.61
47020,0.53,-0.01,-0.81,24.81,1.39,1.48,0.79
47124,0.52,-0.02,-0.82,24.81,1.36,1.30,0.89
47228,0.52,-0.01,-0.81,24.81,1.33,1.37,0.75
47333,0.52,-0.01,-0.82,24.81,1.32,1.50,0.63
47437,0.53,-0.02,-0.81,24.72,1.30,1.44,0.83
47543,0.52,-0.02,-0.82,24.77,1.30,1.26,0.88
47647,0.52,-0.02,-0.81,24.77,1.26,1.22,0.75
47752,0.52,-0.02,-0.81,24.67,1.26,1.54,0.79
47856,0.53,-0.01,-0.81,24.77,1.29,1.44,0.76
47961,0.52,-0.01,-0.82,24.72,1.36,1.34,0.74
48065,0.53,-0.01,-0.81,24.72,1.21,1.29,0.86
48169,0.52,-0.02,-0.82,24.62,1.18,1.64,0.92
48274,0.53,-0.01,-0.83,24.72,1.34,1.24,0.66
48379,0.52,-0.02,-0.80,24.81,1.15,1.17,0.84
48484,0.53,-0.02,-0.81,24.77,1.37,1.69,0.85
48588,0.53,-0.01,-0.81,24.67,1.39,1.30,0.76
48693,0.52,-0.01,-0.82,24.81,1.35,1.50,0.66
48797,0.52,-0.01,-0.81,24.81,1.09,1.31,0.92
48902,0.53,-0.01,-0.81,24.67,1.08,1.28,0.81
49006,0.52,-0.01,-0.82,24.86,1.17,1.40,0.85
49111,0.52,-0.01,-0.82,24.81,1.26,1.43,0.79
49216,0.52,-0.02,-0.81,24.72,1.19,1.29,0.77
49320,0.52,-0.02,-0.81,24.77,1.40,1.62,0.78
49425,0.53,-0.01,-0.80,24.72,1.22,1.26,0.76
49529,0.53,-0.02,-0.81,24.72,1.45,1.59,0.86
49634,0.53,-0.02,-0.82,24.67,1.08,1.42,0.85
49738,0.53,-0.01,-0.81,24.77,1.47,1.43,0.69
49843,0.52,-0.01,-0.81,24.77,1.15,1.48,0.85
49947,0.52,-0.02,-0.81,24.77,1.47,1.40,0.66
50053,0.52,-0.02,-0.82,24.72,1.33,1.56,0.83
50157,0.53,-0.01,-0.81,24.72,1.31,1.27,0.75
50262,0.52,-0.02,-0.81,24.72,1.41,1.37,0.82
50366,0.52,-0.02,-0.81,24.62,1.24,1.48,0.91
50470,0.53,-0.02,-0.82,24.81,1.15,1.63,0.76
50575,0.53,-0.02,-0.81,24.77,1.26,1.43,0.78
50679,0.52,-0.02,-0.81,24.81,1.44,1.27,0.73
50785,0.52,-0.01,-0.81,24.77,1.43,1.23,0.85
50889,0.52,-0.02,-0.80,24.77,1.41,1.44,0.85
50994,0.52,-0.01,-0.81,24.81,1.37,1.31,1.02
51098,0.53,-0.02,-0.81,24.77,1.24,1.44,0.83
51203,0.52,-0.01,-0.82,24.72,1.24,1.35,0.90
51307,0.53,-0.02,-0.82,24.67,1.21,1.53,0.77
51411,0.52,-0.02,-0.81,24.72,1.27,1.30,0.87
51516,0.52,-0.02,-0.82,24.72,1.28,1.39,0.84
51621,0.52,-0.01,-0.82,24.72,1.39,1.35,0.80
51726,0.52,-0.02,-0.82,24.81,1.42,1.36,0.81
51830,0.53,-0.02,-0.81,24.72,1.37,1.43,0.61
51935,0.52,-0.01,-0.81,24.77,1.24,1.45,0.81
52039,0.53,-0.02,-0.81,24.81,1.05,1.10,0.74
52144,0.52,-0.02,-0.82,24.77,1.15,1.39,0.78
52248,0.53,-0.02,-0.81,24.77,1.34,1.40,0.88
52353,0.52,-0.01,-0.82,24.72,1.34,1.62,0.76
52458,0.52,-0.01,-0.81,24.77,1.33,1.21,0.76
52562,0.52,-0.02,-0.81,24.72,1.33,1.33,0.81
52667,0.52,-0.02,-0.82,24.77,1.16,1.36,0.81
52771,0.52,-0.02,-0.81,24.72,1.25,1.17,0.73
52876,0.52,-0.02,-0.80,24.81,1.25,1.67,0.83
52980,0.52,-0.02,-0.81,24.81,1.22,1.53,0.84
53085,0.52,-0.01,-0.81,24.72,1.40,1.43,0.73
53190,0.52,-0.01,-0.81,24.86,1.40,1.34,0.92
53295,0.53,-0.01,-0.81,24.77,1.18,1.31,0.79
53399,0.52,-0.02,-0.81,24.77,1.34,1.54,0.79
53504,0.52,-0.01,-0.81,24.77,1.17,1.41,0.72
53608,0.53,-0.02,-0.82,24.67,1.24,1.27,0.79
53712,0.52,-0.02,-0.82,24.72,1.27,1.40,0.69
53817,0.53,-0.02,-0.81,24.72,1.24,1.44,0.84
53921,0.52,-0.02,-0.82,24.72,1.40,1.59,0.70
54027,0.52,-0.02,-0.82,24.72,1.27,1.38,0.71
54131,0.53,-0.01,-0.81,24.86,1.43,1.38,0.82
54236,0.53,-0.01,-0.81,24.72,1.31,1.40,0.77
54340,0.52,-0.02,-0.82,24.72,1.15,1.40,0.75
54445,0.52,-0.01,-0.81,24.67,1.24,1.33,0.95
54549,0.53,-0.02,-0.81,24.67,1.21,1.52,0.72
54653,0.52,-0.02,-0.82,24.72,1.42,1.35,0.82
54758,0.53,-0.01,-0.81,24.72,1.31,1.36,0.66
54863,0.52,-0.02,-0.81,24.77,1.26,1.33,0.72
54968,0.53,-0.02,-0.81,24.77,1.25,1.36,0.71
55072,0.52,-0.01,-0.81,24.72,1.25,1.48,1.00
55177,0.52,-0.01,-0.81,24.77,1.17,1.43,0.69
55281,0.53,-0.02,-0.81,24.67,1.16,1.46,0.97
55386,0.52,-0.02,-0.82,24.77,1.35,1.18,0.75
55490,0.53,-0.01,-0.81,24.81,1.42,1.41,0.88
55596,0.52,-0.02,-0.81,24.67,1.37,1.18,1.01
55700,0.52,-0.02,-0.81,24.77,1.03,1.42,0.78
55804,0.52,-0.02,-0.81,24.77,1.28,1.44,0.82
55909,0.52,-0.01,-0.81,24.77,1.27,1.33,0.84
56013,0.52,-0.02,-0.81,24.67,1.18,1.53,0.81
56118,0.52,-0.02,-0.82,24.77,1.21,1.36,0.84
56222,0.52,-0.02,-0.80,24.77,1.16,1.54,0.85
56327,0.52,-0.01,-0.82,24.72,1.40,1.27,0.87
56432,0.53,-0.02,-0.81,24.72,1.23,1.61,0.86
56537,0.53,-0.01,-0.82,24.81,1.24,1.33,0.68
56641,0.52,-0.01,-0.81,24.81,1.12,1.39,0.82
56745,0.52,-0.01,-0.80,24.72,1.34,1.53,0.94
56850,0.52,-0.02,-0.81,24.81,1.07,1.54,0.77
56954,0.52,-0.02,-0.82,24.81,1.31,1.34,0.82
57059,0.52,-0.02,-0.81,24.81,1.40,1.59,0.77
57163,0.52,-0.02,-0.81,24.77,1.26,1.52,0.76
57269,0.53,-0.02,-0.81,24.77,1.26,1.34,0.84
57373,0.53,-0.02,-0.82,24.77,1.08,1.54,0.70
57478,0.52,-0.02,-0.82,24.72,1.20,1.34,0.88
57582,0.52,-0.02,-0.81,24.72,1.37,1.53,0.91
57687,0.53,-0.01,-0.81,24.67,1.48,1.56,0.97
57791,0.52,-0.02,-0.82,24.77,1.42,1.31,0.95
57895,0.52,-0.02,-0.81,24.77,1.29,1.43,0.79
58000,0.53,-0.01,-0.82,24.72,1.34,1.17,0.79
58105,0.52,-0.02,-0.82,24.81,1.29,1.12,0.83
58210,0.52,-0.01,-0.80,24.72,1.22,1.11,0.60
58314,0.52,-0.01,-0.80,24.67,1.16,0.63,0.82
58419,0.52,-0.02,-0.80,24.81,1.46,1.12,0.79
58523,0.53,-0.02,-0.80,24.72,1.15,2.20,0.86
58628,0.53,-0.02,-0.83,24.77,1.44,1.81,0.81
58732,0.52,-0.02,-0.82,24.86,1.20,1.34,0.85
58838,0.53,-0.02,-0.80,24.72,1.21,1.39,0.92
58942,0.52,-0.02,-0.81,24.72,0.99,1.73,0.79
59046,0.52,-0.02,-0.81,24.81,1.37,1.59,0.65
59151,0.52,-0.02,-0.81,24.86,1.34,1.48,0.80
59255,0.52,-0.02,-0.82,24.77,1.44,1.50,0.82
59360,0.53,-0.02,-0.81,24.77,1.42,1.53,0.92
59464,0.52,-0.02,-0.82,24.67,1.29,1.63,0.76
59569,0.52,-0.02,-0.81,24.81,1.19,1.61,0.84
59674,0.53,-0.01,-0.81,24.67,1.14,1.75,0.81
59779,0.53,-0.02,-0.81,24.77,1.16,1.62,0.90
59883,0.53,-0.01,-0.82,24.86,1.03,1.07,0.83
59987,0.52,-0.01,-0.81,24.77,1.23,1.23,1.01
60092,0.52,-0.02,-0.81,24.72,1.24,1.53,0.69
60196,0.52,-0.01,-0.81,24.86,1.29,1.70,0.80
60301,0.53,-0.01,-0.81,24.77,1.24,1.40,0.67
60405,0.53,-0.02,-0.81,24.67,1.18,1.23,0.69
60511,0.52,-0.02,-0.80,24.72,1.15,1.48,0.84
60615,0.53,-0.02,-0.81,24.72,1.22,1.57,0.80
60720,0.53,-0.02,-0.82,24.77,1.21,1.21,0.73
60824,0.52,-0.02,-0.80,24.77,1.34,1.32,0.81
60929,0.52,-0.02,-0.81,24.77,1.32,1.45,0.71
61033,0.52,-0.02,-0.81,24.72,1.33,1.43,0.70
61137,0.52,-0.02,-0.81,24.81,1.34,1.31,0.92
61242,0.53,-0.02,-0.81,24.77,1.31,1.28,0.83
61347,0.53,-0.01,-0.80,24.86,1.24,1.46,0.98
61452,0.52,-0.02,-0.81,24.72,1.29,1.25,0.72
61556,0.52,-0.02,-0.81,24.72,1.25,1.40,0.82
61661,0.53,-0.02,-0.82,24.72,1.35,1.65,0.83
61765,0.53,-0.02,-0.81,24.77,1.40,1.39,0.69
61870,0.52,-0.01,-0.81,24.67,1.30,1.15,0.70
61974,0.52,-0.01,-0.80,24.77,1.26,1.31,0.87
62078,0.52,-0.02,-0.81,24.72,1.18,1.44,0.95
62184,0.53,-0.02,-0.82,24.81,1.28,1.38,0.79
62288,0.52,-0.02,-0.81,24.72,1.37,1.15,0.73
62393,0.52,-0.02,-0.82,24.77,1.29,1.70,0.97
62497,0.53,-0.02,-0.81,24.77,1.57,1.38,0.74
62602,0.52,-0.02,-0.81,24.81,1.29,1.04,0.75
